,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-02-23 01:14:23,1227.0,14.0,12.0,5.0,0.0,2336.0
2023-02-23 01:18:23,-645.0,-14.0,1.0,0.0,0.0,-95.0
2023-02-23 01:46:08,-421.0,-8.0,-59.0,-1.0,0.0,253.0
2023-02-23 01:47:08,-890.0,-21.0,-17.0,2.0,1.0,-2023.0
2023-02-23 02:09:55,-627.0,-13.0,-6.0,-5.0,2.0,-989.0
2023-02-23 02:27:10,-1270.0,-5.0,-13.0,-8.0,2.0,-2363.0
2023-02-23 02:28:10,964.0,2.0,49.0,5.0,-1.0,1952.0
2023-02-23 02:31:10,-842.0,-17.0,-46.0,9.0,0.0,-1680.0
2023-02-23 02:32:10,1337.0,42.0,142.0,-13.0,-1.0,6950.0
2023-02-23 02:33:10,-1458.0,-47.0,-148.0,0.0,2.0,-7220.0
2023-02-23 02:34:10,620.0,46.0,15.0,0.0,-2.0,1161.0
2023-02-23 03:01:25,18.0,20.0,3.0,-2.0,0.0,11.0
2023-02-23 03:43:34,-428.0,-22.0,28.0,6.0,2.0,2822.0
2023-02-23 03:44:34,-212.0,30.0,-49.0,0.0,0.0,-4877.0
2023-02-23 03:47:34,770.0,-5.0,9.0,-5.0,0.0,1958.0
2023-02-23 04:43:53,-7.0,-1.0,-7.0,-2.0,-1.0,-720.0
2023-02-23 04:44:52,-317.0,-16.0,-73.0,-1.0,2.0,-3283.0
2023-02-23 04:45:57,365.0,19.0,55.0,2.0,-1.0,3300.0
2023-02-23 04:46:57,-15.0,-1.0,28.0,1.0,-1.0,580.0
2023-02-23 04:47:57,-21.0,-1.0,-44.0,0.0,1.0,-2452.0
2023-02-23 04:48:57,-5.0,0.0,-49.0,-4.0,-2.0,-517.0
2023-02-23 04:49:57,2.0,0.0,128.0,2.0,3.0,5772.0
2023-02-23 04:50:57,-5.0,0.0,-93.0,3.0,-1.0,-5180.0
2023-02-23 04:51:57,7.0,0.0,90.0,-1.0,1.0,4827.0
2023-02-23 04:52:57,-7.0,0.0,-76.0,0.0,-1.0,-4575.0
2023-02-23 04:53:57,9.0,0.0,11.0,1.0,0.0,970.0
2023-02-23 04:54:57,-9.0,0.0,-31.0,-1.0,-1.0,-1272.0
