,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-07 22:28:16,787.0,29.0,0.0,-1.0,2.0,-695.0
2023-07-07 22:28:55,268.0,34.0,1.0,1.0,8.0,1986.0
2023-07-07 22:29:05,-160.0,-7.0,-1.0,0.0,3.0,-78.0
2023-07-07 22:29:15,239.0,8.0,0.0,0.0,2.0,4.0
2023-07-07 22:30:05,333.0,15.0,1.0,0.0,6.0,605.0
2023-07-07 22:31:45,-389.0,-26.0,-1.0,1.0,9.0,-1064.0
2023-07-07 22:32:25,1326.0,-26.0,1.0,1.0,1.0,2720.0
2023-07-07 22:32:35,-704.0,27.0,0.0,3.0,1.0,-1254.0
2023-07-07 22:33:35,-718.0,-4.0,0.0,1.0,1.0,-1471.0
2023-07-07 22:34:05,-24.0,10.0,0.0,1.0,1.0,352.0
2023-07-07 22:36:05,-248.0,-40.0,0.0,4.0,-3.0,-466.0
2023-07-07 22:39:35,192.0,-4.0,0.0,0.0,2.0,735.0
2023-07-07 22:39:45,856.0,40.0,1.0,2.0,0.0,846.0
2023-07-07 22:40:55,-744.0,6.0,-1.0,0.0,-3.0,-873.0
2023-07-07 22:41:15,304.0,10.0,0.0,-2.0,3.0,8.0
2023-07-07 22:41:55,-63.0,-1.0,0.0,0.0,1.0,-5.0
2023-07-07 22:45:35,401.0,16.0,0.0,2.0,-1.0,252.0
2023-07-07 22:45:55,44.0,0.0,0.0,-1.0,0.0,-3.0
2023-07-07 22:46:15,-704.0,-25.0,0.0,0.0,0.0,-657.0
2023-07-07 22:46:35,115.0,2.0,0.0,-1.0,3.0,591.0
2023-07-07 23:58:42,-863.0,-44.0,-1.0,2.0,3.0,-1528.0
2023-07-08 00:49:19,1257.0,27.0,2.0,-2.0,2.0,-731.0
2023-07-08 00:49:39,-739.0,3.0,-1.0,2.0,-2.0,1723.0
2023-07-08 00:50:09,-185.0,22.0,-2.0,0.0,1.0,-1507.0
2023-07-08 00:50:39,499.0,16.0,3.0,1.0,-2.0,1981.0
2023-07-08 00:50:49,58.0,15.0,-3.0,-1.0,0.0,-163.0
