,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-08 00:12:45,256.0,21.0,0.0,0.0,3.0,-364.0
2023-07-08 00:13:15,107.0,3.0,-1.0,0.0,0.0,55.0
2023-07-08 00:14:05,113.0,2.0,-2.0,0.0,2.0,-325.0
2023-07-08 00:14:25,-227.0,5.0,3.0,0.0,0.0,42.0
2023-07-08 00:14:45,8.0,0.0,-1.0,1.0,0.0,339.0
2023-07-08 00:18:35,793.0,26.0,-1.0,-1.0,0.0,692.0
2023-07-08 00:22:05,-393.0,-45.0,2.0,0.0,0.0,-292.0
2023-07-08 01:27:29,76.0,17.0,-1.0,0.0,5.0,-572.0
2023-07-08 01:28:19,-69.0,10.0,1.0,-1.0,0.0,-150.0
2023-07-08 01:28:29,151.0,4.0,-2.0,0.0,1.0,-67.0
2023-07-08 01:30:09,215.0,-28.0,1.0,-3.0,0.0,936.0
2023-07-08 01:31:49,-984.0,-19.0,-2.0,3.0,-2.0,-1347.0
2023-07-08 01:32:49,-206.0,-3.0,4.0,2.0,2.0,508.0
2023-07-08 03:14:53,1575.0,18.0,-2.0,-1.0,1.0,920.0
2023-07-08 03:42:34,-517.0,-10.0,1.0,-1.0,1.0,-178.0
2023-07-08 03:50:15,1446.0,73.0,-4.0,-11.0,7.0,1092.0
2023-07-08 03:50:55,-154.0,-6.0,1.0,-1.0,2.0,-145.0
2023-07-08 03:51:14,-95.0,-1.0,0.0,-1.0,-1.0,-55.0
2023-07-08 03:56:24,-59.0,-18.0,1.0,-4.0,-1.0,64.0
2023-07-08 03:56:34,635.0,17.0,0.0,0.0,2.0,708.0
2023-07-08 03:57:34,-743.0,-68.0,0.0,5.0,-2.0,-1039.0
2023-07-08 03:57:54,-1149.0,16.0,2.0,1.0,-1.0,-711.0
2023-07-08 03:59:04,-940.0,-43.0,0.0,6.0,-3.0,-764.0
2023-07-08 04:00:54,1546.0,19.0,-1.0,3.0,-3.0,992.0
2023-07-08 04:28:34,-606.0,-12.0,0.0,0.0,2.0,-134.0
2023-07-08 04:29:03,552.0,12.0,0.0,0.0,-1.0,323.0
2023-07-08 04:29:13,-157.0,13.0,-3.0,-1.0,2.0,-1348.0
2023-07-08 04:30:13,196.0,6.0,3.0,-1.0,0.0,1345.0
2023-07-08 04:31:43,-406.0,-31.0,0.0,2.0,-3.0,-289.0
2023-07-08 06:36:22,-445.0,23.0,1.0,-1.0,3.0,1428.0
2023-07-08 06:37:31,853.0,-18.0,-1.0,0.0,-3.0,-3.0
2023-07-08 06:37:41,-774.0,20.0,0.0,-1.0,1.0,-547.0
2023-07-08 06:43:42,624.0,-22.0,0.0,10.0,0.0,1172.0
2023-07-08 06:44:12,-211.0,15.0,-1.0,-1.0,2.0,-1241.0
2023-07-08 06:44:53,-736.0,-25.0,2.0,0.0,2.0,808.0
2023-07-08 06:45:02,1155.0,33.0,-1.0,0.0,0.0,436.0
2023-07-08 06:46:02,-789.0,-30.0,1.0,1.0,-1.0,-667.0
2023-07-08 06:46:22,81.0,12.0,0.0,1.0,0.0,-305.0
2023-07-08 19:46:28,-108.0,-4.0,1.0,0.0,0.0,772.0
2023-07-08 19:47:18,53.0,2.0,0.0,0.0,1.0,-186.0
2023-07-08 19:47:28,292.0,19.0,0.0,0.0,0.0,350.0
2023-07-08 19:52:58,600.0,19.0,-3.0,0.0,3.0,250.0
2023-07-08 19:58:58,254.0,9.0,1.0,0.0,-2.0,339.0
2023-07-08 19:59:08,196.0,5.0,0.0,-1.0,2.0,308.0
2023-07-08 20:08:18,-1434.0,-55.0,2.0,-2.0,-1.0,-1141.0
2023-07-08 20:08:28,641.0,10.0,-1.0,0.0,3.0,-359.0
2023-07-08 20:08:38,-129.0,17.0,-2.0,-1.0,0.0,495.0
2023-07-08 20:10:38,-704.0,-31.0,3.0,4.0,-5.0,-148.0
2023-07-08 20:11:48,132.0,-12.0,-1.0,0.0,3.0,-77.0
2023-07-08 22:49:34,-100.0,-2.0,0.0,1.0,18.0,-705.0
2023-07-08 22:49:54,-129.0,-3.0,0.0,0.0,2.0,-406.0
2023-07-08 22:50:24,766.0,16.0,-1.0,-1.0,-2.0,1872.0
2023-07-08 22:50:44,-871.0,-17.0,1.0,0.0,0.0,-569.0
2023-07-08 22:51:04,-194.0,16.0,0.0,0.0,0.0,-267.0
2023-07-08 22:51:14,761.0,13.0,0.0,-2.0,3.0,447.0
2023-07-08 22:52:14,58.0,1.0,-1.0,0.0,0.0,248.0
2023-07-08 22:52:24,-43.0,12.0,0.0,-1.0,0.0,-623.0
