,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-07 21:26:50,1003.0,15.0,-1.0,-2.0,9.0,1302.0
2023-07-07 21:27:49,513.0,8.0,29.0,0.0,6.0,1486.0
2023-07-07 21:29:49,27.0,0.0,-5.0,-1.0,6.0,59.0
2023-07-07 21:37:40,680.0,9.0,-8.0,1.0,13.0,1147.0
2023-07-07 21:38:40,-1105.0,6.0,6.0,-1.0,5.0,-1828.0
2023-07-07 21:39:40,74.0,23.0,22.0,0.0,7.0,1747.0
2023-07-07 21:40:40,384.0,-37.0,-12.0,0.0,-7.0,-394.0
2023-07-07 21:41:40,3.0,0.0,-5.0,0.0,6.0,-689.0
2023-07-07 22:38:33,-1462.0,3.0,-29.0,-1.0,7.0,-3861.0
2023-07-07 22:39:33,887.0,-12.0,16.0,-2.0,4.0,3433.0
2023-07-07 22:40:33,-645.0,18.0,-17.0,0.0,6.0,-3747.0
2023-07-07 22:41:33,-64.0,-43.0,102.0,2.0,-4.0,2681.0
2023-07-07 22:42:33,-182.0,62.0,-95.0,-2.0,2.0,-2767.0
2023-07-07 22:43:33,-317.0,12.0,86.0,0.0,1.0,2122.0
2023-07-07 22:44:33,-173.0,-8.0,10.0,0.0,0.0,439.0
2023-07-07 22:45:33,-77.0,-3.0,-100.0,1.0,0.0,-2217.0
2023-07-07 22:47:33,708.0,-26.0,9.0,2.0,-2.0,-422.0
2023-07-07 22:49:33,235.0,-19.0,62.0,0.0,2.0,3953.0
2023-07-07 22:50:33,-849.0,-24.0,-21.0,2.0,-6.0,517.0
2023-07-07 22:51:33,-824.0,10.0,-56.0,-2.0,5.0,-6295.0
2023-07-07 23:05:24,-1125.0,4.0,9.0,1.0,-7.0,-3641.0
2023-07-07 23:06:24,2.0,0.0,-11.0,0.0,0.0,-139.0
2023-07-07 23:07:24,-120.0,-7.0,86.0,1.0,-2.0,3480.0
2023-07-07 23:08:24,119.0,7.0,0.0,-1.0,5.0,409.0
2023-07-07 23:09:24,42.0,3.0,-3.0,0.0,-1.0,122.0
2023-07-07 23:10:24,21.0,1.0,-37.0,1.0,1.0,-2384.0
2023-07-07 23:11:24,-10.0,-1.0,37.0,0.0,0.0,2453.0
2023-07-07 23:12:24,-9.0,0.0,-104.0,0.0,-5.0,-4994.0
2023-07-07 23:13:24,-17.0,-1.0,19.0,0.0,1.0,2175.0
2023-07-07 23:15:24,-180.0,-11.0,38.0,-1.0,-1.0,105.0
2023-07-07 23:16:24,-24.0,-1.0,-54.0,-2.0,2.0,-1997.0
2023-07-07 23:17:24,682.0,-16.0,69.0,0.0,-3.0,3497.0
