,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-01-01 00:49:09,715.0,32.0,8.0,0.0,-2.0,258.0
2023-01-01 00:49:19,136.0,4.0,-10.0,1.0,8.0,14.0
2023-01-01 00:49:29,-407.0,10.0,1.0,0.0,3.0,-364.0
2023-01-01 00:49:39,64.0,2.0,5.0,0.0,-2.0,909.0
2023-01-01 00:49:49,-221.0,-9.0,-4.0,0.0,-1.0,-53.0
2023-01-01 00:49:59,-272.0,-12.0,0.0,1.0,0.0,-736.0
2023-01-01 00:50:09,2.0,1.0,0.0,-1.0,1.0,-383.0
2023-01-01 00:50:19,127.0,5.0,-1.0,1.0,1.0,875.0
2023-01-01 00:50:29,54.0,3.0,0.0,0.0,2.0,-578.0
2023-01-01 00:50:39,71.0,2.0,0.0,0.0,2.0,-56.0
2023-01-01 00:50:49,-97.0,-4.0,1.0,0.0,2.0,670.0
2023-01-01 00:50:59,-56.0,-2.0,-1.0,0.0,2.0,-153.0
2023-01-01 00:51:09,-52.0,-3.0,1.0,0.0,1.0,-689.0
2023-01-01 00:51:19,69.0,4.0,5.0,1.0,1.0,831.0
2023-01-01 01:06:45,690.0,10.0,-3.0,1.0,0.0,3017.0
2023-01-01 01:06:55,-671.0,4.0,5.0,0.0,1.0,-2159.0
2023-01-01 01:07:05,-211.0,-6.0,0.0,0.0,2.0,-316.0
2023-01-01 01:07:15,430.0,12.0,2.0,0.0,-2.0,622.0
2023-01-01 01:07:25,-895.0,-35.0,-3.0,0.0,3.0,-1695.0
2023-01-01 01:07:35,409.0,-1.0,1.0,1.0,-3.0,575.0
2023-01-01 01:07:45,924.0,26.0,8.0,-1.0,-2.0,1203.0
2023-01-01 01:07:55,-691.0,3.0,-9.0,1.0,2.0,-1369.0
2023-01-01 01:08:05,-319.0,-9.0,0.0,-1.0,0.0,-86.0
2023-01-01 01:08:25,1411.0,-6.0,21.0,-1.0,0.0,1697.0
2023-01-01 01:08:35,-767.0,25.0,-21.0,1.0,2.0,-1417.0
2023-01-01 01:08:45,-21.0,-1.0,-1.0,0.0,1.0,56.0
2023-01-01 01:08:55,39.0,1.0,2.0,0.0,0.0,194.0
2023-01-01 01:09:05,-56.0,-2.0,2.0,-1.0,1.0,881.0
2023-01-01 01:09:15,253.0,-15.0,-3.0,0.0,-1.0,-172.0
2023-01-01 01:09:25,-382.0,11.0,-1.0,1.0,1.0,-1053.0
2023-01-01 01:09:35,90.0,-17.0,3.0,-1.0,0.0,1064.0
2023-01-01 01:09:45,88.0,4.0,7.0,0.0,0.0,258.0
2023-01-01 01:09:55,-96.0,-1.0,8.0,2.0,1.0,1453.0
2023-01-01 01:10:05,293.0,4.0,12.0,0.0,1.0,-475.0
2023-01-01 01:10:15,-574.0,5.0,-29.0,-1.0,1.0,-2434.0
2023-01-01 01:10:25,-556.0,-10.0,2.0,0.0,0.0,-297.0
2023-01-01 01:10:35,1182.0,-11.0,-2.0,-1.0,0.0,1720.0
2023-01-01 01:10:45,-307.0,11.0,0.0,1.0,0.0,-1209.0
2023-01-01 01:10:55,-395.0,-6.0,19.0,0.0,0.0,1423.0
2023-01-01 01:11:05,203.0,1.0,-17.0,-1.0,1.0,-764.0
2023-01-01 01:11:15,-239.0,-3.0,0.0,1.0,0.0,-259.0
2023-01-01 01:11:25,-493.0,-7.0,-1.0,0.0,0.0,-986.0
2023-01-01 01:11:35,336.0,-4.0,0.0,0.0,0.0,753.0
2023-01-01 01:11:45,826.0,11.0,1.0,0.0,0.0,714.0
2023-01-01 01:11:55,-1166.0,-17.0,-2.0,1.0,0.0,-1486.0
2023-01-01 01:19:07,718.0,38.0,0.0,2.0,9.0,808.0
2023-01-01 01:19:17,96.0,3.0,0.0,-1.0,1.0,-250.0
2023-01-01 01:19:27,-365.0,-24.0,0.0,0.0,0.0,720.0
2023-01-01 01:19:37,292.0,4.0,-1.0,-1.0,-1.0,200.0
2023-01-01 01:19:57,-599.0,-18.0,2.0,1.0,-6.0,-1325.0
2023-01-01 01:20:07,83.0,10.0,0.0,0.0,1.0,27.0
2023-01-01 01:20:17,432.0,7.0,-1.0,1.0,2.0,242.0
2023-01-01 01:20:27,-430.0,-17.0,2.0,-1.0,0.0,-153.0
2023-01-01 01:37:47,-201.0,-6.0,3.0,-2.0,0.0,791.0
2023-01-01 01:37:55,87.0,4.0,-4.0,1.0,-6.0,-939.0
2023-01-01 01:38:05,-184.0,-7.0,0.0,0.0,0.0,848.0
2023-01-01 01:38:25,26.0,1.0,3.0,-1.0,4.0,136.0
2023-01-01 01:39:05,239.0,-14.0,7.0,3.0,-4.0,294.0
2023-01-01 01:39:15,-314.0,12.0,-10.0,-1.0,0.0,-1261.0
2023-01-01 01:39:25,53.0,2.0,0.0,1.0,3.0,-175.0
2023-01-01 01:40:07,387.0,11.0,1.0,-2.0,-2.0,367.0
2023-01-01 01:40:17,44.0,1.0,5.0,-1.0,3.0,566.0
2023-01-01 01:40:26,-234.0,-6.0,-3.0,0.0,2.0,-541.0
2023-01-01 01:40:36,-750.0,-23.0,-1.0,0.0,-2.0,-472.0
2023-01-01 01:40:46,730.0,-13.0,79.0,1.0,-4.0,4275.0
2023-01-01 01:40:56,391.0,47.0,22.0,3.0,3.0,-1698.0
2023-01-01 01:41:06,-659.0,2.0,-103.0,-1.0,3.0,-2627.0
2023-01-01 01:41:16,-37.0,-2.0,10.0,-1.0,-3.0,1502.0
2023-01-01 01:41:26,120.0,5.0,-7.0,-1.0,-3.0,-1164.0
