,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-11 23:12:23,307.0,-8.0,50.0,1.0,5.0,2900.0
2023-07-11 23:13:23,-67.0,38.0,-30.0,-1.0,9.0,-2450.0
2023-07-11 23:14:23,-112.0,-4.0,-22.0,0.0,6.0,125.0
2023-07-11 23:15:23,-10.0,-2.0,9.0,0.0,-2.0,-487.0
2023-07-11 23:16:23,-93.0,-4.0,-7.0,0.0,3.0,-200.0
2023-07-11 23:17:23,-373.0,-18.0,24.0,0.0,1.0,475.0
2023-07-11 23:18:23,-93.0,-18.0,-25.0,0.0,2.0,-361.0
2023-07-12 03:57:37,1069.0,37.0,61.0,-3.0,17.0,2739.0
2023-07-12 03:58:37,197.0,-26.0,27.0,1.0,6.0,919.0
2023-07-12 04:47:51,590.0,54.0,1.0,-5.0,5.0,766.0
2023-07-12 04:48:51,-32.0,-3.0,1.0,-3.0,2.0,386.0
2023-07-12 04:50:51,763.0,5.0,85.0,-3.0,6.0,2653.0
2023-07-12 04:51:51,-127.0,26.0,-22.0,-1.0,2.0,-1600.0
2023-07-12 04:52:51,-492.0,-23.0,-44.0,0.0,-1.0,-941.0
2023-07-12 04:53:51,-208.0,-10.0,-7.0,0.0,1.0,-745.0
2023-07-12 04:54:51,-88.0,-2.0,-7.0,-1.0,2.0,508.0
2023-07-12 04:55:50,273.0,11.0,16.0,1.0,-1.0,-177.0
2023-07-12 04:56:50,783.0,-62.0,-11.0,0.0,-1.0,1666.0
2023-07-12 04:57:50,-694.0,4.0,3.0,0.0,3.0,-1916.0
2023-07-12 04:58:50,205.0,27.0,47.0,-1.0,6.0,1952.0
2023-07-12 04:59:50,465.0,-33.0,-35.0,2.0,-5.0,-1155.0
2023-07-12 05:00:50,-1070.0,15.0,-23.0,2.0,-3.0,-447.0
2023-07-12 05:01:50,401.0,-1.0,60.0,3.0,0.0,1302.0
2023-07-12 05:02:50,-413.0,-14.0,-64.0,0.0,-2.0,-1869.0
2023-07-12 05:04:50,341.0,44.0,18.0,0.0,0.0,589.0
2023-07-12 05:05:50,171.0,-23.0,-11.0,0.0,-1.0,258.0
2023-07-12 06:36:26,-556.0,-11.0,-89.0,-1.0,6.0,-3211.0
2023-07-12 06:37:26,827.0,28.0,-17.0,-1.0,2.0,1214.0
2023-07-12 06:38:26,-343.0,-35.0,65.0,0.0,-1.0,903.0
2023-07-12 06:39:25,-509.0,24.0,-6.0,0.0,4.0,-973.0
2023-07-12 06:40:25,216.0,12.0,-35.0,1.0,3.0,-911.0
2023-07-12 06:41:25,-480.0,-23.0,1.0,-1.0,0.0,89.0
2023-07-12 06:42:25,319.0,-5.0,-24.0,0.0,4.0,-553.0
2023-07-12 06:43:25,266.0,9.0,2.0,-1.0,1.0,786.0
2023-07-12 06:44:25,-626.0,-22.0,-2.0,1.0,-6.0,-1008.0
2023-07-12 06:45:25,263.0,-41.0,23.0,0.0,-2.0,1192.0
2023-07-12 06:46:25,-471.0,34.0,-23.0,1.0,1.0,-1292.0
2023-07-12 07:35:08,-230.0,9.0,18.0,-3.0,0.0,247.0
2023-07-12 07:36:08,244.0,12.0,-37.0,0.0,1.0,-777.0
2023-07-12 07:37:08,-386.0,-17.0,12.0,-1.0,-2.0,91.0
2023-07-12 07:38:08,262.0,12.0,-15.0,0.0,3.0,-208.0
2023-07-12 07:39:08,-1016.0,-55.0,-2.0,0.0,-1.0,-561.0
2023-07-12 07:40:08,1648.0,31.0,45.0,0.0,3.0,1980.0
2023-07-12 07:41:08,-471.0,10.0,-35.0,-1.0,4.0,-1250.0
2023-07-12 07:42:08,381.0,-11.0,55.0,-1.0,2.0,1881.0
2023-07-12 07:43:08,-354.0,11.0,-12.0,-1.0,1.0,-739.0
2023-07-12 07:44:08,-313.0,-10.0,-25.0,2.0,-2.0,-336.0
2023-07-12 07:45:08,292.0,10.0,-20.0,-1.0,-3.0,-217.0
2023-07-12 07:46:08,108.0,-14.0,2.0,0.0,-3.0,1006.0
2023-07-12 07:47:08,-568.0,-4.0,-11.0,0.0,1.0,-1878.0
2023-07-12 07:48:07,256.0,-7.0,6.0,1.0,-2.0,120.0
2023-07-12 07:49:07,-548.0,0.0,-6.0,1.0,1.0,-442.0
2023-07-12 07:50:07,-149.0,4.0,6.0,0.0,2.0,172.0
2023-07-12 07:51:07,610.0,29.0,31.0,-1.0,2.0,992.0
2023-07-12 07:52:07,153.0,7.0,-24.0,0.0,-3.0,-564.0
2023-07-12 07:53:07,422.0,-5.0,-2.0,-1.0,1.0,386.0
2023-07-12 07:54:07,-1045.0,-48.0,-5.0,2.0,-1.0,-933.0
2023-07-12 22:10:47,614.0,46.0,-10.0,-1.0,12.0,-277.0
2023-07-12 22:12:47,-128.0,-29.0,44.0,1.0,1.0,594.0
2023-07-12 22:14:47,-954.0,-17.0,-44.0,0.0,6.0,-578.0
2023-07-12 22:15:47,913.0,15.0,34.0,0.0,4.0,831.0
2023-07-12 22:16:47,88.0,3.0,-35.0,0.0,0.0,-631.0
2023-07-12 22:17:47,-113.0,-49.0,19.0,0.0,-1.0,320.0
