,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2023-03-01 06:14:27,0.5537326936325724,0.4653241676112734,0.0464939846574188,0.2800115608969603,0.5425454731291741,0.4811376396931595,-0.4044437401591195,0.5947125887411394,0.4935386351876832,-0.0094970498349205,0.4977582033791199,0.8829593864497278,-0.1985257485935671,0.0208449797995186,0.3994842507079786
2023-03-04 04:08:22,0.5631887631315536,0.515366242751354,0.0178101626677983,0.2253884665487314,0.6163887761055405,0.5487247142827758,-0.3381443606392579,0.5388175603875809,0.5847856033000511,-0.0410599861539046,0.4105573896443399,0.90522955539159,-0.0440752945799849,-0.0307628184893981,0.4025358464607599
2023-03-07 04:23:53,0.6110623342641318,0.5628002053120069,-0.1075309651387976,0.2287957008306445,0.678820500818256,0.6206327534443934,-0.4335481587781317,0.480925709190505,0.6376039596238675,-0.1746819274510133,0.3600356336331897,0.9139817602515148,-0.0462564404652444,-0.1314407020815799,0.3799116265247274
2023-03-07 06:59:14,0.6071457108622801,0.5549341201795008,-0.041419935614497,0.147857335932051,0.7331348890106685,0.6343798104786467,-0.2583209113350551,0.3939979738540776,0.6922326952592122,-0.0886389382476201,0.2984160279210318,0.9115475380863208,0.0353741615056532,-0.0474899584627496,0.3367892598391714
2023-03-08 04:57:50,0.6290186103717968,0.5470684209003867,-0.1304447686271662,0.1403885367253322,0.7580988528498114,0.6475536087846553,-0.4805175495964076,0.3745896418381438,0.7359044372022118,-0.1983035514541744,0.3253123814241734,0.9193398577680928,0.0663570452585463,-0.1891092712012146,0.340589413393167
2023-03-09 00:24:54,0.6706353960144932,0.5533011893417377,0.0199512048383534,0.1508842378529409,0.7634503934089109,0.6331572809860362,-0.2291928801985386,0.3329362660328082,0.7303654062515756,0.0197501637773282,0.3487592234074176,0.936955766976804,0.1350537281058059,0.0505247802090115,0.338164796025624
2023-03-09 05:44:18,0.6190341623938753,0.5677361148061152,0.0177092827306263,0.1317093458274127,0.7707608945279091,0.6516503421771339,-0.2503516598134815,0.3476637670850538,0.6925932503989638,-0.0277544501223062,0.3659375493519773,0.9204628857806632,0.0589528216643899,0.0297999874043832,0.3214098906332028
2023-03-10 02:36:29,0.5857885414859115,0.5635951864192844,0.0789530738164009,0.1997210954544095,0.7643015935537172,0.6465374674812137,-0.159736503681809,0.3846850457799901,0.6584328751974807,0.0456017799761104,0.4052405677849469,0.9138525044901296,0.1489460712071011,0.1050084246251823,0.3702902475465792
2023-03-10 06:14:01,0.566084942799534,0.548850344824902,0.0168646769281722,0.1646097487689015,0.7409673816987429,0.6132534665826399,-0.3395611680869449,0.466272785690858,0.6282364864877588,-0.0399493124981965,0.4228938272290037,0.9086439532466672,-0.0236299615060585,-0.0295766099002191,0.3718148121233828
2023-03-11 02:07:37,0.5138129762240586,0.5534897134775777,0.1569601861773466,0.136497854258499,0.7254220754742655,0.5955453870250628,-0.2145305810421447,0.4102672931433683,0.5989850508900482,0.1407005286263721,0.3324629225988422,0.9114340242982202,0.152648790473164,0.1556367456030838,0.3443391077730441
2023-03-11 05:54:25,0.5126214471949226,0.5468546177942873,0.1186555229978863,0.1125603260536309,0.6886288959408258,0.5748237083696398,-0.2554591828404275,0.4141507657889426,0.5727563179628372,0.1102121650540091,0.3327526629950413,0.910970720429796,0.0763934785049112,0.1130279726043785,0.3332263303502056
2023-03-14 02:18:33,0.5171931631705169,0.5514092191931109,0.1004976273639835,0.2009381454877277,0.7084275847875753,0.5920854866117227,-0.2651097536861237,0.4021529786291619,0.5482615540648702,0.056038427926488,0.3348875406115301,0.8888190243334875,0.1846750953916483,0.1264802736974357,0.335944818009848
2023-03-14 06:19:11,0.6039625869220221,0.5260044354589422,-0.0188996779607852,0.3222434059384178,0.6909178598176603,0.605416306941665,-0.4457457326175352,0.5013335199455854,0.6180256179983974,-0.1329786848927264,0.4497597583982831,0.9072033341689578,-0.0093529866082218,-0.0848754152208298,0.4167462629797989
2023-03-15 04:27:24,0.6070428986608348,0.5528774089451405,0.0012789044390524,0.2601226395375986,0.7300218489868516,0.6664878651503541,-0.4097334646653696,0.4618180419406407,0.6538506767254268,-0.1236471292972806,0.4042136730740857,0.9059533454534714,0.1010062595695151,-0.0418987476483419,0.3875969437758813
2023-03-15 08:05:04,0.6198408207008144,0.5056997193576075,-0.0947874267766456,0.2527376471532431,0.6426291012181944,0.5805280172404162,-0.4840075681336916,0.5071233125764981,0.5604610545205783,-0.0924411290603324,0.4336288382005986,0.916576276009358,-0.002017023998471,-0.0710253419758528,0.387924882806604
2023-03-16 05:28:38,0.5765796205712048,0.5189169664167997,-0.0695469167640352,0.2941918018198347,0.6611988263973338,0.5681193460034687,-0.4160164704647596,0.4623251822344794,0.5410894699788448,-0.0685533417333259,0.366207920949307,0.9132998019781235,0.1113723101797355,-0.0490220365091251,0.346667272373507
2023-03-17 02:36:08,0.6092851331200752,0.4685526604310998,-0.1402413939359237,0.3597154555998557,0.643463595455461,0.5251763237590947,-0.5004115304027925,0.4814861070162076,0.5501932548097208,-0.1022707398749117,0.4127335859432812,0.9131080738005848,0.0498066592932501,-0.1201353133776195,0.4082000968651387
2023-03-17 06:28:26,0.6326779971347273,0.5285979418688403,-0.1962335658135924,0.3613827116819119,0.7378292136281703,0.599607104914043,-0.5266482707216629,0.478137590631854,0.6660178689950016,-0.2091868003603503,0.4258113964080315,0.9288097184400282,0.032755149032622,-0.2285775698446812,0.4458331392376732
2023-03-18 04:41:51,0.5668679313806766,0.5245089328735969,-0.1070147049249104,0.2405626256775223,0.7553122786605269,0.622554951488643,-0.5137922576426406,0.4389704638246736,0.6786994436849322,-0.1612597861527733,0.4175686526260778,0.9192969143952782,-0.0078795010019516,-0.1601022278555863,0.4331095087005821
2023-03-18 07:43:44,0.6093606814597191,0.5158384614982904,-0.09813483058429,0.2541233713060115,0.7353243419276181,0.5766970246011605,-0.4684341083190388,0.438879007141346,0.652008272477289,-0.0998437312463911,0.4127548183959422,0.9232006943841876,-0.0908590364238359,-0.1103731786423426,0.4119050832936647
2023-03-22 04:58:05,0.5256852959918336,0.4916171002479637,0.1014954724983778,0.0855822965163339,0.7255890711814044,0.5816260951104881,-0.2819925376939593,0.3692705608512686,0.639858402188198,0.0486360478252215,0.3164645848098888,0.8996914398763919,0.0992382326538063,0.0986963551402211,0.3090067485664779
2023-03-22 23:49:40,0.6122021475867708,0.5000347771385761,0.1425200413452878,0.1495542161243893,0.6340265610415738,0.5087819067758383,-0.1257547329487144,0.4314082158721011,0.4755102023848921,0.1062203490684655,0.3142963187547582,0.9019191606886228,5.6571650263284886e-05,0.1905525733372945,0.2383662777451739
2023-03-23 05:11:01,0.5099763336494467,0.5102480141164212,0.0568246379776249,0.1246822239779403,0.6579578869287467,0.4806441888303568,-0.3072366842439999,0.466537101623488,0.3666913910344158,-0.0470062052087644,0.308108487562664,0.870435851840629,-0.0453481393957176,0.071279969280223,0.2152442510467339
2023-03-24 02:09:36,0.5990255622065453,0.5381861926351991,-0.0565547757231919,0.2024924159802718,0.6657252258830343,0.5376762529131853,-0.3095804930567759,0.4382100725313627,0.4386060685947314,-0.0691862327814547,0.3166256982081519,0.8969704029666964,-0.0348440496872054,0.0133903119389485,0.2327515879292503
2023-03-24 05:42:34,0.5634109299886007,0.5627385333019022,-0.165772646596924,0.125136673327524,0.7594785498453571,0.591262303072876,-0.4938998896409813,0.414831652664627,0.5979754276487976,-0.2050746280188242,0.3309906554449583,0.9172150017387042,-0.0338457120119443,-0.1990449436225645,0.3048939803854542
2023-03-25 02:40:09,0.6069389379079484,0.5722035931948128,-0.1541147287483243,0.1732245569836244,0.7552724734652342,0.6380963336214048,-0.4816219152300545,0.4236463878899179,0.6667878830080123,-0.2471132884514233,0.342552823509992,0.9170216237183056,0.0132302663845909,-0.2330117466698075,0.3368757414513014
2023-03-25 06:00:39,0.5894855710675249,0.5581641473229625,-0.1204202040445489,0.2060011124360703,0.7399580297702684,0.5645428165813068,-0.4353998286118908,0.4574505611141732,0.6202826912533942,-0.154419538430073,0.4054655950306194,0.9093383157747223,-0.2316363704129407,-0.1519638420885349,0.3813515836975661
2023-03-28 04:30:20,0.5622163645211432,0.5586765265434417,-0.0921179175138982,0.1901904292773399,0.7511607611390656,0.5678417739962419,-0.4256887269017609,0.414265853059257,0.6348821272665017,-0.1194422132778456,0.302104455135118,0.8950061469063264,-0.0005960652732249,-0.1371928627640355,0.2769393264934302
2023-03-28 23:55:13,0.6147806130217031,0.5553694430222402,-0.100572611994691,0.1776572350167556,0.743361596749675,0.5452303371937708,-0.3747057321967816,0.377634909751611,0.6578763288805637,-0.0880247519333353,0.3326772577834417,0.911069180262619,0.1196596863946757,-0.1274833355857471,0.3212579751146405
2023-03-29 05:39:39,0.5926212144561804,0.5388983324000348,-0.1204313866439966,0.1772235206591582,0.7548610322019824,0.588918309758999,-0.4583392109224126,0.4220189348610003,0.680314196060502,-0.1697231059885585,0.3331018368065738,0.9027811746190066,0.0429835830509509,-0.2075087840028998,0.3255902786302548
2023-03-30 02:58:40,0.5787984789832458,0.5458031289599912,-0.032815284152615,0.1693228324050545,0.7648264657832876,0.5989012473221599,-0.4290211150096958,0.4278044286689532,0.6466316369836859,-0.1556414559420717,0.3595375355076429,0.9085566412033208,-0.0019743737809223,-0.1093841545631689,0.3517677625214925
2023-03-30 06:35:07,0.569418455235187,0.5592553801770371,-0.0684618636772672,0.1454050208447878,0.7705720292093284,0.5831362882232628,-0.4787470306395945,0.465540987386381,0.6277773412458302,-0.1287388740446048,0.353643364292997,0.9231858681872344,-0.2209432477932319,-0.1072384492281988,0.3280404436861134
2023-03-31 02:54:34,0.5147002395914174,0.5910170121602384,-0.081273990844934,0.1699862783281544,0.7944583726341149,0.5935008870778729,-0.479274205942902,0.4112541576213692,0.6207070225016338,-0.1709549639647458,0.3250329395977566,0.9241072630573528,-0.0223268575791524,-0.1347465912116766,0.3094901315012832
2023-03-31 06:47:45,0.6442374205798621,0.5539431327807702,-0.2348157882980992,0.2215766396817038,0.7505266468824568,0.5971663474307736,-0.5241373351073088,0.4145828453210068,0.680555490300682,-0.2043179768630653,0.4153180554895633,0.9402547969233304,-0.0413879777897567,-0.2357108570331238,0.4001291677655902
2023-04-01 04:32:03,0.6063755578535405,0.5604176982945738,-0.1914272198741136,0.1350191372346284,0.7674825408573875,0.6431241011066944,-0.4145456096388734,0.3603506993863505,0.7035333455310052,-0.1552882225759928,0.3649322536613917,0.9338923875490844,0.1040835367739578,-0.1790489477528888,0.3569761621757159
2023-04-04 00:10:13,0.7020896022976463,0.5191319737403567,-0.2509805799422272,0.1621044901503822,0.7302300427001912,0.5717802267972534,-0.3946014958083488,0.3838272301605169,0.68171407687091,-0.0956655642360801,0.3829748693477245,0.9365582819672532,0.0138316237381311,-0.1489105004405708,0.3985642944946123
2023-04-04 05:45:34,0.6296017213175015,0.5166541561154938,-0.2233245979656402,0.1602212175668517,0.7505872229359435,0.5903484674276347,-0.4658256807972791,0.4099410550713739,0.6668312414276513,-0.1397411285656207,0.3651374273931335,0.9197994852622564,-0.0208027896697849,-0.1624802961029035,0.3798381824157415
2023-04-05 03:39:39,0.5762530235501627,0.4986987818479225,-0.0684560298299277,0.2656914397489813,0.742939573659227,0.5583582231950539,-0.4509270799040977,0.479872338525776,0.6198239512402212,-0.0946661406971106,0.4186320577582497,0.9067553155017952,-0.0386272900714027,-0.0610646340950242,0.4181883086847347
2023-04-05 07:06:49,0.5935997084219168,0.5189992540266549,-0.0924341931732741,0.254826753842961,0.7458091571229579,0.5602803334848641,-0.57768330273654,0.516171798439819,0.6183175101986236,-0.1562380723955501,0.4763504371702316,0.9163868812179756,-0.1398222254862872,-0.1163942847549717,0.4467126865964361
2023-04-06 03:53:33,0.5604771436930506,0.5604863591164687,-0.0118573797498702,0.1897519256022416,0.7678122148816868,0.5357967839384862,-0.4490567809095384,0.4201060928388104,0.5904816119886444,-0.0287123559078181,0.3800741260573954,0.904897912850268,0.0185653050229931,-0.00217507804924,0.3633374097482577
2023-04-06 06:57:15,0.6587148801295901,0.5157865876045266,-0.116194848735317,0.2050867864336034,0.72701023758141,0.4947120221464851,-0.4914965826009633,0.4249042932528937,0.602003627839916,-0.006256816488572,0.4099255526179639,0.9145535879662436,-0.0827450729041608,-0.0419959750977292,0.3958917385621092
2023-04-07 04:54:27,0.5837192086263974,0.5263800280812274,-0.0765649162550795,0.1454425398398178,0.7384191237678325,0.5482984028296696,-0.431992879301066,0.3533251110696486,0.6065900415375625,-0.0285869196435642,0.3281415574979068,0.9050120920049196,0.1006444251753819,-0.0288066054314608,0.3427189954320753
2023-04-07 23:57:31,0.6259575989557966,0.5164708241890571,-0.1332026234889793,0.2061917196595016,0.730538891362135,0.5251488467487162,-0.4804726286285791,0.3796711476319429,0.6098041264922536,-0.067967814006119,0.3631283949945424,0.9257193906664952,0.0887671461438483,-0.0737448812552937,0.3773626206461025
2023-04-08 05:39:38,0.6194364978996157,0.5826936915573244,-0.1154059536844101,0.1607592321141248,0.7778011392024236,0.5898173245875252,-0.4180705518630924,0.3180248161382631,0.6467000524510323,-0.1186486161847581,0.3150291459525023,0.932157368654742,0.116301381232043,-0.1123400846683419,0.3283555787480804
2023-04-11 02:08:41,0.6449750225965383,0.6010326939821895,-0.0829469755057142,0.2144370425037713,0.7835245464093921,0.583679079358316,-0.4546096130679839,0.3722206154138339,0.6441778821660997,-0.1264047582059478,0.4188857238556265,0.9375586262804814,-0.0805531426476503,-0.1135925431770834,0.3808524090726538
2023-04-11 05:40:51,0.6999417026600284,0.590024912043095,-0.2230833720137846,0.2187344073574599,0.7810103176838248,0.6134953739760928,-0.5116926140843472,0.4152900469178585,0.6870881513707572,-0.1892733848876981,0.4574770936519796,0.9388709812931648,-0.2418196409685503,-0.2247222068019793,0.4150773525289252
2023-04-12 01:39:00,0.6356022524045355,0.577389252022726,-0.1655401089683904,0.1726447717584247,0.7727657920612048,0.6292835317975102,-0.4218095002371955,0.3904271865037034,0.6762219358168284,-0.1242868733746438,0.3552440252945431,0.9278097071165642,0.000438583009719,-0.1398175069175182,0.3329875687531919
2023-04-12 06:08:38,0.7029059388839592,0.5255228788489124,-0.2167014867034977,0.1481488874818366,0.7422241818771167,0.5966043961868164,-0.3750018243893498,0.3274893947245716,0.714618103373027,-0.0763506102051076,0.3315004042696491,0.9257763930417056,-0.0228124359135484,-0.1585277779552625,0.3224225583205978
2023-04-13 03:24:47,0.5576518219401666,0.5351979303338534,-0.034030748831482,0.1183476677597299,0.7546141129084444,0.6052880686251514,-0.3473389922493384,0.3164917861705376,0.661361023487768,-0.0562166796481567,0.3085181602320801,0.9115411330441436,0.0970525050346943,-0.0687663200894048,0.293752520561984
2023-04-13 06:15:26,0.6174834626894924,0.4980652422944319,-0.1228579551955061,0.1866576283450384,0.7127034582364501,0.5550901788606751,-0.499041741795786,0.3832308313714574,0.6493253566513243,-0.1611021839362804,0.4072906609034678,0.929235815632059,-0.0510134553746651,-0.1795235129199155,0.3865706245247419
2023-04-14 04:31:08,0.575289991787803,0.5551818723839853,0.0483702923217641,0.1321371953113885,0.7719494882487511,0.6117568687004835,-0.3072643295772994,0.3668529509318754,0.6634808449984515,-0.0529093609817158,0.3427812136157026,0.9239824456015494,0.1171752240040417,-0.0148850355130515,0.3214630598256106
2023-04-14 07:57:54,0.7122795900500748,0.5542440888194321,-0.0069406304686046,0.1599735758556298,0.7545924720468946,0.5582967226106408,-0.2475432428665997,0.3803400826904413,0.669272010202345,-0.021974389547864,0.395710002787788,0.941776459334022,0.0072436598104133,-0.005900440484032,0.3764835927161181
2023-04-15 04:38:37,0.6423568507758853,0.5860333320741864,0.028317184045852,0.1051112472623096,0.7855821712913071,0.593314965054955,-0.3162339676756646,0.3505040107538788,0.6729032840341923,-0.039653735716052,0.3386159171655526,0.9238173819079876,0.0773293198967645,-0.0054678941409548,0.3000500826135841
2023-04-15 10:20:15,0.6658917352502246,0.6035891379957015,-0.0323131215538705,0.1673212866346317,0.7790974566396269,0.5651337030028336,-0.3500608473478537,0.3735711163091109,0.6613255416434788,-0.0676545309104582,0.3945046940281199,0.9357006998509102,-0.0808461947812447,-0.0605464573344929,0.3544771789838706
2023-04-18 04:39:44,0.6231439920766981,0.6229521301227131,-0.037670543481587,0.1191703652118376,0.7912559613340682,0.6466634966858097,-0.3234352820729658,0.3582221546537003,0.7164676324839887,-0.0630836596879399,0.3420988449136081,0.9325017822580288,0.0955580175186244,-0.0627392079568339,0.3137718056487675
2023-04-19 01:40:06,0.6487430910075173,0.5907779176285197,-0.0808246863303891,0.1753627461226004,0.7819130665101427,0.5877110528721281,-0.2569615809635285,0.4041380088319233,0.6822715732430766,0.001186010702415,0.3761346076949852,0.9317745339886097,0.1265901060276633,-0.037312698383133,0.3752920578205509
2023-04-19 05:49:39,0.6189653307747865,0.5394904159404696,-0.0857446572797692,0.1247869032381268,0.753935060898899,0.5789745386037168,-0.3257081910964696,0.3726028450740825,0.6605189668352411,-0.0308239139938827,0.3595647538662998,0.9179636367878437,0.0935877468428237,-0.0514315056872906,0.3468988004110278
2023-04-20 02:42:08,0.6175688772517436,0.5046081074037263,-0.0980177740784437,0.1913571593259965,0.7379769955852598,0.5262629903744234,-0.4148517191862247,0.3739419815985708,0.6269518154887707,-0.0387081080088959,0.3998278280873178,0.9065795612980324,-0.0075261750321214,-0.0499013777320266,0.3814966628142
2023-04-20 06:01:17,0.6457501954287376,0.4997462009441064,-0.1441912624238695,0.1702318240530581,0.7318451259128402,0.5427137432086161,-0.4569686346670757,0.3378904611823219,0.6611746189788974,-0.0516691351599569,0.4454123937942872,0.9150375153773715,-0.0973630054449091,-0.0852480763173925,0.3976936903043995
2023-04-21 03:49:50,0.5337736053683961,0.5412455261897058,-0.0842931327143228,0.1633803117111821,0.7633135079669963,0.493190594204183,-0.4287513857071459,0.357558565441724,0.5810206998150689,0.0062004821613651,0.3485686104186151,0.8997341307129081,-0.0453467575774249,-0.032837866892252,0.332142282538597
2023-04-21 06:44:14,0.5692257210497336,0.5319968754699043,-0.2187553832716913,0.1006333918424633,0.7497765665254614,0.4664455100471716,-0.5112287389735584,0.4017428700370759,0.5656135671977632,-0.060712345801812,0.3397287543267657,0.905032857220003,-0.2758029768025607,-0.1392751716212086,0.3220845709096704
2023-04-22 04:39:23,0.5250267625375483,0.5958757220754245,-0.0948015950977861,0.0335592685359611,0.7938508517213781,0.5125807128631575,-0.4644020678978875,0.3832348087496338,0.5603952806389876,-0.0949107433694732,0.2414091501288214,0.9030388141024974,-0.1402469042136274,-0.1011110848057628,0.2184692279831798
2023-04-25 06:25:49,0.6453606722070333,0.5138277487649622,-0.1414423186952069,0.1184046698744725,0.7453964457158353,0.5607968732311659,-0.4484612464740927,0.3502426516308421,0.6490306050350556,-0.1190593688981987,0.2951901030549257,0.9218605679149696,-0.038640936241239,-0.1143377495038276,0.2863124175066019
2023-04-26 04:33:59,0.5208467376737475,0.4869061751498335,-0.0779393631852951,0.0813488747941863,0.7396360575855586,0.5741027294620937,-0.4321045897347538,0.3124693840353436,0.6191008735147214,-0.1603228545760393,0.2438710800913929,0.896020536690175,0.0756363694884289,-0.1341522872222208,0.2070703367527172
2023-04-26 07:56:16,0.5788024955970937,0.473179040231534,-0.1624405219538096,0.2035747534058997,0.6882046136933887,0.547957104408652,-0.448146221916519,0.3349226959479042,0.6264027736994253,-0.1276025383057161,0.3228041703710168,0.9276553591461592,0.0784427022336148,-0.1426184950739132,0.3089201003349764
2023-04-27 06:37:46,0.634591689677329,0.5276419436113542,-0.2410120746288699,0.1542322094364298,0.7146637671036179,0.578678776059375,-0.4977948618235447,0.3560129183847833,0.6505203601887334,-0.1898093494039758,0.3318453370773465,0.9381956317521692,-0.0595980466209101,-0.2265125926753443,0.2805312135223418
2023-04-28 05:03:51,0.6840279118810615,0.5555118859572415,-0.0968709357116605,0.1506553860701696,0.7385956061471571,0.5583261585680387,-0.3979044331994624,0.3486085306025152,0.647982707383757,-0.0960193243811745,0.3985452295290074,0.9458295883434252,-0.2315187460299662,-0.096785338150396,0.3546044696920918
2023-04-29 02:07:51,0.665291595478522,0.5554232883794477,-0.1022794502048477,0.1508298824036519,0.7500864128733771,0.5987987780665378,-0.4409797126867854,0.3912968745666193,0.677044431105255,-0.1697813394695974,0.4154839958580802,0.9387312761762,-0.3200825587256315,-0.1704752677568182,0.3635893358193309
2023-04-29 05:42:59,0.6489962741629068,0.5439525934344217,-0.0982083269686466,0.1413655952082287,0.7341623512672251,0.5833255822685092,-0.4454211350019533,0.378106778243692,0.6469701876359341,-0.1636473430174153,0.4736515661108696,0.9305735328691468,-0.2916590106295308,-0.145091057540109,0.4083999763966637
2023-05-02 04:42:27,0.6508610375735684,0.5881107863834139,-0.1074585963683373,0.1625716187682985,0.7506612987142501,0.5818356221954062,-0.5219892372776249,0.4221323676956576,0.6519555751075701,-0.1594602179585255,0.5051751264162417,0.9254444912331574,-0.341332213546408,-0.1750833695209605,0.4325304053352189
2023-05-03 00:52:10,0.6687454137948611,0.5856955257298458,-0.0070151465075665,0.1327824858394957,0.7556301673356193,0.6086215301864093,-0.3407442613260809,0.4250912265275006,0.6774139748272483,-0.0224822294489127,0.458080343015219,0.9230379178270466,-0.2270265573786221,-0.0424689320870123,0.3845176421468174
2023-05-03 05:50:45,0.6675808254742988,0.5948219548123136,-0.0480141687556443,0.1161434931931338,0.768202377713033,0.6229549835016043,-0.3706294034580382,0.3826605010932358,0.6974554132940906,-0.083297507821944,0.4456586308918212,0.9278115165546206,-0.2309204547067992,-0.1235467725522515,0.3647982740412417
2023-05-04 04:26:41,0.7054712148141528,0.5763559288750323,-0.0740851362496134,0.1565518051445387,0.7765984986222186,0.6292600518035023,-0.2545313179372993,0.3754635332876008,0.6879986748476983,-0.0449878259665422,0.4114570221310528,0.92881087857873,-0.0737267790299413,-0.0652283291202552,0.3479352175990102
2023-05-04 06:54:30,0.733245559041201,0.5912222532608435,-0.183810672790765,0.1881097576156768,0.7790114203572172,0.5866753797690349,-0.3931622173907417,0.3400004577932196,0.6651447679188177,-0.125266583716731,0.4052255572233984,0.9135981100646744,-0.0511424517425894,-0.1517087878492505,0.3523391210418741
2023-05-05 05:21:47,0.6776736189064537,0.5977886800085527,-0.1283764709781815,0.1763547476802969,0.7891804029079218,0.5734289769811877,-0.4035069700173216,0.3861616052800468,0.6484829755975567,-0.1121741401917812,0.405804653898965,0.9127574758742732,-0.101294832112013,-0.125380396884931,0.3477554267023539
2023-05-06 00:15:17,0.702118260077395,0.5877718990879631,-0.1721810672471472,0.1368832540155992,0.7751117757295615,0.5984154923019778,-0.5198569752267198,0.3474208626261723,0.6895772872143958,-0.1481410248030734,0.3841569356931003,0.9227341392149712,-0.0983809754725642,-0.1838706268999398,0.3224917354280631
2023-05-06 05:13:47,0.6517540107077794,0.5607401206973508,-0.086341550031874,0.1037553049808439,0.763711799412876,0.6169698228958723,-0.4717662439390587,0.3621079103699094,0.6930167436429561,-0.1632354614397549,0.3953740927699775,0.9399405932318372,-0.1619863938941049,-0.1595654086535015,0.3133797004835363
