,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-01-01 03:56:48,1600,3,103,21,30,1733.0
2023-01-01 03:57:48,1380,40,103,22,44,1899.0
2023-01-01 03:58:48,779,6,102,22,55,524.0
2023-01-01 03:59:48,767,3,102,23,64,508.0
2023-01-01 04:03:06,2029,59,102,23,80,1511.0
2023-01-01 04:05:06,1106,29,111,24,87,1366.0
2023-01-01 04:07:06,1643,71,149,24,98,2830.0
2023-01-01 04:08:06,2136,92,196,30,97,3622.0
2023-01-01 04:09:06,1868,107,149,25,96,2799.0
2023-01-01 04:10:06,1986,113,167,26,93,2749.0
2023-01-01 04:11:06,1915,108,179,30,95,4074.0
2023-01-01 04:12:06,1971,113,173,29,97,3686.0
2023-01-01 04:13:06,1852,105,115,27,94,2197.0
2023-01-01 04:14:06,1950,111,126,27,93,2486.0
2023-01-01 04:15:06,1907,109,109,25,98,2311.0
2023-01-01 04:16:06,2010,115,161,28,94,4091.0
2023-01-01 04:17:06,2037,116,118,26,96,1938.0
2023-01-01 04:18:06,1660,94,102,25,94,1674.0
2023-01-01 04:19:06,1923,110,111,25,93,1711.0
2023-01-01 04:20:06,1929,110,101,25,96,2469.0
2023-01-01 04:21:06,1796,103,196,24,92,4597.0
2023-01-01 04:22:06,1635,93,157,25,99,3066.0
2023-01-01 04:23:06,2115,121,117,24,95,2788.0
2023-01-01 04:24:06,2039,116,103,24,95,2411.0
2023-01-01 04:25:06,1876,107,109,24,92,2222.0
2023-01-01 04:26:06,1387,82,104,25,93,1924.0
2023-01-01 04:29:06,1270,11,103,31,93,1391.0
2023-01-01 04:31:06,744,2,100,33,92,536.0
2023-01-01 04:33:06,1661,49,104,29,94,2211.0
2023-01-01 04:34:06,860,26,102,26,97,633.0
2023-01-01 04:35:06,1122,32,103,27,95,1447.0
2023-01-01 04:36:06,877,43,104,26,92,1277.0
2023-01-01 04:37:06,1456,42,104,26,98,1933.0
2023-01-01 04:38:06,1707,50,118,26,95,2838.0
2023-01-01 04:39:06,2370,44,141,28,94,2883.0
2023-01-01 04:40:06,1946,57,101,27,92,1363.0
2023-01-01 04:41:06,749,4,101,28,96,499.0
2023-01-01 05:02:33,1615,28,104,28,97,2083.0
2023-01-01 05:03:33,834,7,103,32,93,1144.0
2023-01-01 06:32:37,975,27,101,31,65,616.0
2023-01-01 06:33:37,1959,57,103,26,73,1686.0
2023-01-01 06:35:37,1592,46,102,29,82,1916.0
2023-01-01 06:36:37,1545,48,104,26,85,2180.0
2023-01-01 06:38:37,1691,49,104,24,90,2305.0
2023-01-01 06:39:37,1419,25,101,27,90,1019.0
2023-01-01 06:40:37,1867,106,152,25,96,3141.0
2023-01-01 06:41:37,1815,104,148,24,96,3269.0
2023-01-01 06:42:37,1985,113,161,23,96,3380.0
2023-01-01 06:43:37,1919,110,106,24,96,2152.0
2023-01-01 06:44:37,1706,97,173,25,99,3711.0
2023-01-01 06:45:37,1681,96,100,25,96,1102.0
2023-01-01 06:46:37,1848,105,110,23,97,2291.0
2023-01-01 06:47:37,1893,108,101,24,93,1405.0
2023-01-01 06:48:37,1772,101,183,25,95,4247.0
2023-01-01 06:49:37,1899,108,108,24,95,2283.0
2023-01-01 06:50:37,1911,109,128,24,95,2847.0
2023-01-01 06:51:37,1910,109,103,23,97,1777.0
2023-01-01 06:52:37,1854,106,155,25,93,3052.0
2023-01-01 06:53:37,1931,110,111,23,97,2386.0
2023-01-01 06:54:37,1900,108,110,23,98,2461.0
2023-01-01 06:55:37,1844,105,100,23,96,1249.0
2023-01-01 06:56:37,1891,108,100,24,90,1380.0
2023-01-01 06:57:37,1811,103,128,23,95,2519.0
2023-01-01 06:58:37,1816,103,106,23,93,2483.0
2023-01-01 06:59:37,1014,57,102,24,92,744.0
2023-01-01 07:00:37,1833,79,104,25,99,2405.0
2023-01-01 07:01:37,1505,68,105,24,96,2152.0
2023-01-01 07:02:37,2199,64,110,25,92,2999.0
2023-01-01 07:03:37,1932,57,113,27,99,2261.0
2023-01-01 07:04:37,2025,60,138,26,97,2027.0
2023-01-01 07:05:37,1184,35,105,26,95,1538.0
2023-01-01 07:06:37,1794,53,110,26,95,2288.0
2023-01-01 07:07:37,2465,73,206,26,95,5452.0
2023-01-01 07:08:37,1531,62,133,26,98,2363.0
2023-01-01 07:09:37,1616,28,105,27,97,1558.0
2023-01-02 03:14:42,1214,21,103,20,27,974.0
2023-01-02 03:15:42,2234,39,101,21,40,1599.0
2023-01-02 03:23:51,1381,59,104,21,61,1824.0
2023-01-02 03:24:51,1523,65,108,21,74,1686.0
2023-01-02 03:25:51,1365,24,103,23,91,1033.0
2023-01-02 03:26:51,1591,69,102,24,81,1044.0
2023-01-02 03:27:51,1247,21,104,22,83,1649.0
2023-01-02 03:28:51,1972,58,104,22,88,1799.0
2023-01-02 03:29:51,1450,63,107,23,94,1374.0
2023-01-02 03:30:51,2124,92,174,29,100,3858.0
2023-01-02 03:31:51,1996,114,156,25,98,3083.0
2023-01-02 03:32:51,2067,118,155,26,95,3313.0
2023-01-02 03:33:51,2046,116,124,26,95,2822.0
2023-01-02 03:34:51,1908,109,159,27,94,3830.0
2023-01-02 03:35:51,1856,105,125,25,95,2816.0
2023-01-02 03:36:51,1860,106,113,24,97,2458.0
2023-01-02 03:37:51,1869,106,106,24,95,2474.0
2023-01-02 03:38:51,1949,111,125,26,95,2949.0
2023-01-02 03:39:51,1983,113,124,26,95,2897.0
2023-01-02 03:40:51,1578,90,104,24,94,1658.0
2023-01-02 03:41:51,1819,104,130,23,96,2880.0
2023-01-02 03:42:51,1899,108,101,24,91,1372.0
2023-01-02 03:43:51,1564,89,103,23,94,1722.0
2023-01-02 03:44:51,1543,88,124,23,97,2236.0
2023-01-02 03:45:51,1768,101,102,23,96,1461.0
2023-01-02 03:46:51,1971,112,111,24,96,1802.0
2023-01-02 03:47:51,1910,109,110,24,92,2366.0
2023-01-02 03:48:51,1558,89,114,24,97,2186.0
2023-01-02 03:49:51,1490,64,109,23,98,1797.0
2023-01-02 03:51:51,1446,61,101,25,100,1147.0
2023-01-02 03:52:51,1810,53,103,25,95,2327.0
2023-01-02 03:54:51,1187,34,104,25,99,1461.0
2023-01-02 03:55:51,1024,31,105,24,95,1266.0
2023-01-02 03:57:51,1168,19,102,29,93,1019.0
2023-01-02 04:00:51,1646,48,105,25,92,1594.0
2023-01-02 04:01:51,1215,31,101,25,95,1327.0
