,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-07 21:15:03,2409,51,140,25,45,2560.0
2023-07-07 21:16:03,862,14,100,18,51,453.0
2023-07-07 21:17:03,1895,56,100,24,59,1198.0
2023-07-07 21:18:03,2296,32,120,29,63,2519.0
2023-07-07 21:19:03,2297,49,108,25,68,1741.0
2023-07-07 21:21:03,1698,51,105,25,70,1164.0
2023-07-07 21:22:03,1851,39,109,25,70,1454.0
2023-07-07 21:23:03,1926,57,116,27,71,1645.0
2023-07-07 21:24:03,845,3,100,21,70,441.0
2023-07-07 21:25:03,1543,46,111,27,74,1473.0
2023-07-07 21:28:03,1281,6,101,24,76,1087.0
2023-07-07 22:25:23,1942,58,101,34,68,1654.0
2023-07-07 22:26:23,1886,56,105,32,69,1246.0
2023-07-07 22:27:23,2102,24,126,37,70,3019.0
2023-07-07 22:28:23,1658,38,103,30,70,1618.0
2023-07-07 22:29:23,1639,10,102,34,71,994.0
2023-07-07 22:30:23,1427,19,105,36,73,1560.0
2023-07-07 22:31:23,2408,33,113,34,73,2081.0
2023-07-07 22:32:23,1348,10,100,28,72,453.0
2023-07-08 00:04:54,835,4,100,38,68,623.0
2023-07-08 01:33:00,913,17,101,37,69,521.0
2023-07-08 01:34:00,1400,20,101,38,70,939.0
2023-07-08 01:47:56,1656,23,105,43,77,1328.0
2023-07-08 01:48:56,855,11,102,41,77,572.0
2023-07-08 02:33:48,3129,25,175,57,71,4258.0
2023-07-08 02:34:48,980,9,102,48,74,1198.0
2023-07-08 02:35:48,1145,9,103,51,75,1081.0
2023-07-08 03:16:00,2881,40,138,52,73,2872.0
2023-07-08 03:17:00,1468,17,108,48,75,1446.0
2023-07-08 03:18:00,2112,45,114,43,78,1840.0
2023-07-08 03:19:00,1644,49,124,45,79,2104.0
2023-07-08 03:20:00,1796,53,121,42,81,1808.0
2023-07-08 03:21:00,1906,57,111,40,80,1453.0
2023-07-08 03:22:00,1510,45,103,40,79,1079.0
2023-07-08 03:23:00,2103,43,131,41,80,2168.0
2023-07-08 03:24:00,1926,58,106,39,80,1263.0
2023-07-08 03:25:00,1911,40,112,38,80,1581.0
2023-07-08 03:26:00,1125,47,113,39,83,1429.0
2023-07-08 03:27:00,1460,43,104,39,80,1219.0
2023-07-08 03:28:00,2150,64,132,39,81,1825.0
2023-07-08 03:29:00,2054,61,123,41,83,3239.0
2023-07-08 03:30:00,1225,8,103,39,85,690.0
2023-07-08 03:35:38,2005,42,107,43,83,1480.0
2023-07-08 04:23:55,1800,38,143,46,79,2581.0
2023-07-08 04:24:55,1164,5,104,44,81,963.0
2023-07-08 06:34:31,904,24,101,41,71,700.0
2023-07-08 06:35:31,2056,62,108,43,72,1635.0
2023-07-08 06:36:31,1999,59,116,45,74,1811.0
2023-07-08 06:37:31,1302,16,104,44,75,1108.0
2023-07-08 06:38:31,2841,57,208,43,78,5584.0
2023-07-08 06:39:31,1082,26,123,48,81,2320.0
2023-07-08 06:40:31,2291,49,122,43,81,2164.0
2023-07-08 06:41:31,1706,51,124,41,82,1936.0
2023-07-08 06:42:31,1480,43,114,39,82,1608.0
2023-07-08 06:43:31,1866,55,105,39,83,1222.0
2023-07-08 06:44:31,1577,47,104,38,82,1035.0
2023-07-08 06:45:31,2478,52,139,40,84,2608.0
2023-07-08 06:46:31,1035,27,105,37,87,1492.0
2023-07-08 06:49:31,847,3,101,43,82,557.0
2023-07-08 06:50:31,2602,33,138,50,83,2676.0
2023-07-08 06:51:31,864,11,101,45,83,552.0
2023-07-08 06:52:31,1043,7,108,52,83,1253.0
2023-07-08 06:54:30,854,9,102,52,82,558.0
2023-07-08 06:55:30,1306,6,108,53,82,1253.0
2023-07-08 06:57:30,992,18,100,49,82,628.0
2023-07-08 06:58:30,2032,27,107,52,83,1850.0
2023-07-08 07:00:30,1546,33,106,50,83,1205.0
2023-07-08 07:01:30,1667,50,105,47,83,1275.0
2023-07-08 07:02:30,1692,50,129,47,85,2023.0
2023-07-08 11:01:02,961,36,101,33,59,1386.0
2023-07-08 11:04:02,1572,33,103,32,68,1267.0
2023-07-08 11:05:02,2485,34,120,33,69,1744.0
2023-07-08 11:08:02,1993,27,101,34,72,1354.0
2023-07-08 11:09:02,1203,28,104,34,71,1263.0
2023-07-08 11:10:02,855,11,100,30,71,447.0
2023-07-08 13:55:58,2277,21,121,40,55,1261.0
2023-07-08 13:57:58,1439,29,101,34,66,1261.0
2023-07-08 13:58:58,1618,48,100,32,70,1401.0
2023-07-08 13:59:58,2025,43,117,34,70,1746.0
2023-07-08 23:31:49,2216,46,100,28,48,2000.0
2023-07-08 23:32:49,1887,26,105,28,54,2444.0
2023-07-08 23:33:49,851,12,100,25,60,437.0
2023-07-09 01:53:31,2346,32,136,39,60,2782.0
2023-07-09 01:54:31,1408,30,118,36,70,1700.0
2023-07-09 01:56:31,1921,41,110,39,72,1212.0
2023-07-10 22:26:52,1914,25,97,25,38,1664.0
2023-07-10 22:28:52,2981,36,157,28,49,3738.0
2023-07-10 22:29:52,1486,3,97,22,55,690.0
2023-07-10 22:30:52,1300,39,103,27,61,1144.0
2023-07-10 22:31:52,2282,48,119,27,67,1934.0
2023-07-10 22:32:52,2169,45,101,26,68,1418.0
2023-07-10 22:33:52,1409,42,100,25,70,946.0
2023-07-10 22:34:52,1851,74,103,24,68,1360.0
2023-07-10 22:35:52,2012,60,123,27,69,2161.0
2023-07-10 22:36:52,1708,53,99,21,69,823.0
2023-07-10 22:37:52,2305,69,109,24,70,1627.0
2023-07-10 22:38:52,2206,44,151,30,70,5221.0
2023-07-10 22:39:52,915,27,101,23,68,523.0
2023-07-11 01:15:17,2583,103,181,31,75,2695.0
2023-07-11 01:16:17,2556,102,197,32,77,4596.0
2023-07-11 01:17:17,2623,105,185,31,79,4050.0
2023-07-11 01:18:17,2554,102,194,32,82,4674.0
2023-07-11 01:19:17,2631,105,183,30,86,3818.0
2023-07-11 01:20:17,2535,102,113,31,80,1961.0
2023-07-11 01:23:17,2123,44,106,34,80,1418.0
2023-07-11 01:24:17,1506,11,111,40,82,1680.0
2023-07-11 01:25:17,1799,38,101,36,81,1290.0
2023-07-11 01:26:17,2294,31,107,38,81,1693.0
2023-07-11 01:27:17,1307,14,105,37,81,1226.0
2023-07-11 02:33:51,1118,15,99,41,69,726.0
2023-07-11 02:34:51,1450,20,101,42,70,1272.0
2023-07-11 02:35:51,857,3,103,44,73,1459.0
2023-07-11 02:39:51,1979,27,120,47,75,2376.0
2023-07-11 02:40:51,1978,40,132,39,78,2465.0
2023-07-11 02:41:51,1996,42,128,43,78,1777.0
2023-07-11 03:39:16,1659,12,104,52,69,1616.0
2023-07-11 03:40:16,2022,43,103,47,72,1446.0
2023-07-11 03:41:16,859,7,99,48,73,541.0
2023-07-11 03:43:16,1806,24,102,46,74,1342.0
2023-07-11 03:44:16,1573,33,106,45,74,1604.0
2023-07-11 03:45:16,1704,39,103,45,75,1738.0
2023-07-11 03:46:16,2090,45,109,44,77,1596.0
2023-07-11 03:47:16,1396,8,104,45,79,1246.0
2023-07-11 03:48:16,850,7,101,43,78,610.0
2023-07-11 05:03:46,1408,20,108,47,71,654.0
2023-07-11 06:27:04,2093,44,125,44,72,2280.0
2023-07-11 06:28:04,2318,49,140,42,73,2637.0
2023-07-11 06:29:04,2254,48,110,40,77,1790.0
2023-07-11 06:30:04,908,22,100,34,76,482.0
2023-07-11 06:31:04,1968,59,111,37,80,1471.0
2023-07-11 06:33:04,2257,48,143,38,83,2574.0
2023-07-11 06:34:04,2624,36,128,39,84,2470.0
2023-07-11 06:35:04,855,7,101,36,85,534.0
2023-07-11 22:20:44,862,3,99,23,38,1241.0
2023-07-11 22:21:44,2597,20,120,28,47,3016.0
2023-07-11 22:22:44,1091,4,98,21,55,429.0
2023-07-11 22:23:44,1621,48,99,24,63,1190.0
2023-07-11 22:24:44,2316,33,130,27,66,2475.0
2023-07-11 22:25:44,1125,20,110,26,69,983.0
2023-07-11 22:26:44,2187,18,117,33,68,1927.0
2023-07-11 22:28:44,1136,10,105,31,70,1953.0
2023-07-11 22:30:44,1663,36,101,28,72,1166.0
2023-07-11 22:31:44,1361,18,102,29,72,1323.0
2023-07-11 22:33:44,1965,42,113,31,75,1519.0
2023-07-11 22:34:44,2337,39,141,33,72,3398.0
2023-07-11 22:35:44,1478,35,103,31,72,1647.0
2023-07-11 22:36:44,1808,38,108,29,72,1499.0
2023-07-11 22:37:44,2025,42,102,30,72,1248.0
