,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-02-22 23:26:46,1467,18,99,43,96,1101.0
2023-02-22 23:28:46,2609,100,96,41,99,2389.0
2023-02-23 00:00:10,2623,102,96,40,98,2231.0
2023-02-23 01:06:46,1009,21,101,36,100,940.0
2023-02-23 01:58:14,1254,14,96,36,95,432.0
2023-02-23 05:47:35,1996,76,97,43,96,2090.0
2023-02-23 05:49:35,2140,83,98,44,96,1114.0
2023-02-23 05:55:35,1767,4,97,41,99,1037.0
2023-02-23 22:41:59,1903,22,96,26,70,1693.0
2023-02-24 06:01:46,695,69,100,46,98,2060.0
2023-02-24 23:37:22,1516,18,101,41,97,1989.0
2023-02-25 01:51:30,2588,67,98,47,95,2789.0
2023-02-25 01:52:30,2205,72,97,48,95,2464.0
2023-02-25 01:53:30,2142,56,96,49,96,2415.0
2023-02-25 04:12:27,1729,32,96,51,98,1303.0
2023-02-25 04:23:48,1927,49,98,43,103,2060.0
2023-02-25 05:19:39,2600,100,99,48,95,2792.0
2023-02-25 06:19:55,2723,52,98,46,94,2620.0
2023-02-25 06:20:55,2245,4,96,46,98,1017.0
2023-02-25 06:29:55,1396,31,101,38,99,1406.0
2023-02-25 06:33:55,2384,30,101,39,99,2364.0
2023-02-25 06:34:55,2367,30,100,40,99,2500.0
2023-02-27 03:04:51,1861,34,99,30,80,2057.0
2023-02-27 03:07:51,1477,21,97,33,93,1485.0
2023-02-28 02:37:43,2472,46,98,38,90,2431.0
2023-03-02 01:20:44,2045,21,100,35,98,2028.0
2023-03-04 03:32:50,2451,94,96,45,98,1879.0
2023-03-04 03:37:50,2817,108,97,50,95,2726.0
2023-03-04 03:46:48,1938,25,97,42,97,1429.0
2023-03-06 07:14:33,2884,95,96,48,94,2735.0
2023-03-06 07:27:33,2352,92,98,48,95,2668.0
2023-03-06 07:29:33,2727,105,96,46,93,2634.0
2023-03-06 07:30:33,2771,108,98,49,96,2985.0
2023-03-06 07:31:33,2367,91,98,51,96,2556.0
2023-03-06 07:38:33,2355,89,100,51,96,2301.0
2023-03-06 07:56:33,1663,29,99,48,96,1554.0
2023-03-06 22:56:07,2035,39,96,34,81,1570.0
2023-03-06 22:58:07,2065,80,99,36,94,1884.0
2023-03-07 03:11:01,1806,19,98,60,98,1368.0
2023-03-07 03:19:00,2413,47,97,63,93,2021.0
2023-03-07 03:39:55,1344,17,99,61,98,1254.0
2023-03-07 07:46:58,1771,21,100,58,102,1323.0
2023-03-07 08:28:01,1370,54,99,60,90,1164.0
2023-03-07 08:30:01,1873,24,98,59,97,551.0
2023-03-07 22:56:16,2055,79,96,37,95,1537.0
2023-03-07 23:06:16,1113,36,96,42,97,710.0
2023-03-08 00:06:32,1880,33,97,40,98,1476.0
2023-03-08 00:16:32,2332,59,96,48,95,2695.0
2023-03-08 00:44:32,1248,14,99,44,98,875.0
2023-03-08 08:10:52,1818,69,97,40,100,1623.0
2023-03-08 08:14:52,1816,70,96,40,100,1345.0
2023-03-08 08:15:52,2246,58,96,45,94,1792.0
2023-03-08 08:16:52,1534,19,96,46,95,1156.0
2023-03-08 08:41:52,3098,76,100,39,98,3542.0
2023-03-08 08:54:52,2666,102,98,43,96,2765.0
2023-03-08 08:56:52,2719,104,98,42,99,2970.0
2023-03-08 08:57:52,2860,109,98,46,95,3151.0
2023-03-08 09:02:52,2727,104,96,46,94,2284.0
2023-03-08 09:03:52,2902,111,98,46,96,2987.0
2023-03-08 09:04:52,2669,104,98,49,95,3065.0
2023-03-08 09:25:52,751,18,98,46,96,945.0
2023-03-08 22:42:03,1164,8,99,28,48,979.0
2023-03-08 22:49:03,1991,77,98,35,96,1948.0
2023-03-09 00:28:35,2048,37,97,38,84,1718.0
2023-03-09 00:33:35,2451,93,96,41,97,2173.0
2023-03-09 04:39:28,1868,32,96,43,98,1314.0
2023-03-09 07:36:17,2528,32,101,44,98,475.0
2023-03-09 22:44:19,1460,20,99,28,65,1321.0
2023-03-09 22:47:19,2719,49,98,28,87,3332.0
2023-03-09 22:50:19,2059,78,99,35,93,2115.0
2023-03-10 00:07:26,3244,40,100,41,76,3629.0
2023-03-10 00:37:25,1386,13,97,41,97,854.0
2023-03-10 03:56:20,2480,61,99,43,98,2431.0
2023-03-10 03:58:20,1871,9,100,45,101,1178.0
2023-03-10 06:58:41,1863,34,97,51,98,1775.0
2023-03-10 22:43:22,2190,84,99,30,96,2307.0
2023-03-10 23:02:22,2390,91,100,39,98,2412.0
2023-03-10 23:03:22,2505,96,97,41,97,2460.0
2023-03-10 23:07:22,2513,96,98,37,99,2607.0
2023-03-10 23:22:22,2588,101,99,40,100,2960.0
2023-03-10 23:24:22,2845,109,96,38,96,2542.0
2023-03-10 23:45:22,2882,42,98,43,98,1870.0
2023-03-10 23:52:22,2312,62,96,49,94,2139.0
