,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-05-31 02:50:34,1179,4,102,38,50,1456.0
2023-05-31 02:50:44,1842,25,111,40,51,2116.0
2023-05-31 02:50:54,1403,19,101,37,53,1483.0
2023-05-31 02:51:04,2796,38,154,44,55,3775.0
2023-05-31 02:51:14,977,43,103,33,58,753.0
2023-05-31 02:51:23,1583,33,98,38,59,949.0
2023-05-31 02:51:33,902,15,98,37,60,606.0
2023-05-31 02:51:53,1473,4,103,43,62,1533.0
2023-05-31 02:52:03,1936,24,115,42,63,2161.0
2023-05-31 02:52:13,2823,38,121,43,65,2808.0
2023-05-31 02:52:23,2423,33,108,42,67,2244.0
2023-05-31 02:52:33,1827,25,111,43,68,2371.0
2023-05-31 02:52:43,2557,35,141,43,69,3173.0
2023-05-31 02:52:53,3387,46,175,44,72,5070.0
2023-05-31 02:53:03,2809,38,117,41,74,2277.0
2023-05-31 02:53:13,1936,26,106,41,76,1982.0
2023-05-31 02:53:23,2869,39,130,41,76,2765.0
2023-05-31 02:53:33,3039,41,122,41,75,3045.0
2023-05-31 02:53:43,1869,39,102,39,76,1743.0
2023-05-31 02:53:53,1126,24,102,40,76,1236.0
2023-05-31 02:54:03,1574,33,114,42,76,1819.0
2023-05-31 02:54:13,2072,43,109,41,77,1782.0
2023-05-31 02:54:23,874,9,99,36,77,468.0
2023-05-31 02:54:33,1873,15,117,45,77,2992.0
2023-05-31 02:54:43,2945,40,118,42,77,2488.0
2023-05-31 02:54:53,2597,35,110,42,77,2142.0
2023-05-31 02:55:03,854,11,98,35,78,485.0
2023-05-31 02:55:33,2463,20,160,47,78,4178.0
2023-05-31 02:55:43,2636,36,121,44,78,2412.0
2023-05-31 02:55:53,2709,37,120,44,78,2434.0
2023-05-31 02:56:03,3113,42,134,43,78,2944.0
2023-05-31 02:56:13,2609,35,116,43,79,2645.0
2023-05-31 02:56:23,3080,42,135,43,80,3067.0
2023-05-31 02:56:33,2052,27,106,43,81,2016.0
2023-05-31 02:57:13,1103,2,99,43,82,1123.0
2023-05-31 02:57:23,2185,28,107,45,80,1707.0
2023-05-31 02:57:33,858,5,99,42,80,1040.0
2023-05-31 02:57:43,2336,32,131,47,81,2705.0
2023-05-31 02:57:53,3005,41,142,46,81,3113.0
2023-05-31 02:58:03,1964,42,110,45,82,1732.0
2023-05-31 02:58:13,860,3,98,40,82,529.0
2023-05-31 02:58:23,2138,29,142,47,82,3806.0
2023-05-31 02:58:33,2747,38,118,45,82,2306.0
2023-05-31 02:58:43,2936,40,140,44,83,3031.0
2023-05-31 02:58:53,1825,24,105,43,83,1688.0
2023-05-31 02:59:23,1950,25,115,44,83,1768.0
2023-05-31 02:59:33,2768,38,119,46,83,2393.0
2023-05-31 02:59:43,2849,38,119,45,84,2420.0
2023-05-31 02:59:53,2157,40,122,44,84,1152.0
2023-05-31 03:00:03,1998,42,105,42,85,1572.0
2023-05-31 03:00:13,2390,50,130,45,85,2432.0
2023-05-31 03:00:23,2466,52,119,44,86,2202.0
2023-05-31 03:00:33,2314,49,114,43,86,1973.0
2023-05-31 03:00:43,1057,21,100,41,85,961.0
2023-05-31 03:01:13,1802,15,116,48,86,3229.0
2023-05-31 03:01:23,3105,42,138,45,85,3041.0
2023-05-31 03:01:33,3407,46,164,45,86,5048.0
2023-05-31 03:01:43,2290,48,124,43,87,1813.0
2023-05-31 03:01:53,2257,48,118,43,87,2132.0
2023-05-31 03:02:03,2574,54,148,43,87,3028.0
2023-05-31 03:02:13,2885,61,140,43,88,2524.0
2023-05-31 03:02:23,2879,61,120,43,88,2540.0
2023-05-31 03:02:33,2827,60,138,43,88,2918.0
2023-05-31 03:02:43,2507,52,118,42,88,2159.0
2023-05-31 03:02:53,1965,41,106,41,88,1441.0
2023-05-31 03:03:03,1828,38,107,41,88,1458.0
2023-05-31 03:03:13,1956,41,110,42,88,1654.0
2023-05-31 03:03:23,1455,31,116,42,88,1748.0
2023-05-31 03:03:33,2096,44,108,43,88,1574.0
2023-05-31 03:03:43,1935,40,103,42,88,1529.0
2023-05-31 03:03:53,1146,24,105,41,87,1316.0
2023-05-31 03:04:03,1352,31,100,41,87,1279.0
2023-05-31 03:04:13,1585,34,104,41,87,1379.0
2023-05-31 03:04:23,1272,25,102,41,87,1033.0
2023-05-31 03:04:33,856,7,98,39,87,548.0
2023-05-31 03:38:04,2925,23,126,61,79,2971.0
2023-05-31 03:38:14,2070,44,133,53,78,2715.0
2023-05-31 03:38:24,1345,27,101,52,79,1193.0
2023-05-31 03:38:34,1200,25,107,53,80,1314.0
2023-05-31 03:38:44,1588,32,102,52,80,1357.0
2023-05-31 03:38:53,1371,29,106,52,80,1403.0
2023-05-31 03:39:03,1876,39,105,52,81,1374.0
2023-05-31 03:39:13,1622,34,110,53,81,1939.0
2023-05-31 03:39:23,2265,48,126,53,81,1744.0
2023-05-31 03:39:33,2067,43,104,49,81,1465.0
2023-05-31 03:39:43,1165,9,99,49,81,932.0
2023-05-31 03:39:53,2395,33,159,54,82,4174.0
2023-05-31 03:40:03,2025,28,118,50,82,2028.0
2023-05-31 03:40:13,3027,23,123,51,82,2557.0
2023-05-31 03:40:23,2506,34,149,51,82,3082.0
2023-05-31 03:40:33,1740,22,105,49,83,1511.0
2023-05-31 03:40:43,934,10,99,45,83,616.0
2023-05-31 03:40:53,2934,40,135,50,84,2975.0
2023-05-31 03:41:03,2103,45,134,50,83,3024.0
2023-05-31 03:41:13,2479,52,117,49,84,2098.0
2023-05-31 03:41:23,2476,52,120,49,84,2290.0
2023-05-31 03:41:33,2568,54,121,48,84,2304.0
2023-05-31 03:41:43,2008,41,104,46,84,1466.0
2023-05-31 03:41:53,1329,28,116,46,84,1577.0
2023-05-31 03:42:03,2130,45,111,46,85,1604.0
2023-05-31 03:42:13,2489,53,184,49,85,4526.0
2023-05-31 03:42:23,3052,64,156,44,86,2396.0
2023-05-31 03:42:33,2310,49,114,45,86,1968.0
2023-05-31 03:42:43,2265,48,113,45,86,1903.0
2023-05-31 03:42:53,1714,36,111,45,86,1627.0
2023-05-31 03:43:03,1632,35,119,45,87,2096.0
2023-05-31 03:43:13,2234,46,104,44,87,2050.0
