,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-11 23:10:23,1654,57,101,28,54,1311.0
2023-07-11 23:12:23,1961,49,151,29,59,4211.0
2023-07-11 23:13:23,1894,87,121,28,68,1761.0
2023-07-11 23:14:23,1782,83,99,28,74,1886.0
2023-07-11 23:15:23,1772,81,108,28,72,1399.0
2023-07-11 23:16:23,1679,77,101,28,75,1199.0
2023-07-11 23:17:23,1306,59,125,28,76,1674.0
2023-07-11 23:18:23,1213,41,100,28,78,1313.0
2023-07-12 03:55:37,1241,43,104,35,56,1347.0
2023-07-12 03:57:37,2310,80,165,32,73,4086.0
2023-07-12 03:58:37,2507,54,192,33,79,5005.0
2023-07-12 04:46:51,1200,28,98,46,72,722.0
2023-07-12 04:47:51,1790,82,99,41,77,1488.0
2023-07-12 04:48:51,1758,79,100,38,79,1874.0
2023-07-12 04:50:51,2521,84,185,35,85,4527.0
2023-07-12 04:51:51,2394,110,163,34,87,2927.0
2023-07-12 04:52:51,1902,87,119,34,86,1986.0
2023-07-12 04:53:51,1694,77,112,34,87,1241.0
2023-07-12 04:54:51,1606,75,105,33,89,1749.0
2023-07-12 04:55:50,1879,86,121,34,88,1572.0
2023-07-12 04:56:50,2662,24,110,34,87,3238.0
2023-07-12 04:57:50,1968,28,113,34,90,1322.0
2023-07-12 04:58:50,2173,55,160,33,96,3274.0
2023-07-12 04:59:50,2638,22,125,35,91,2119.0
2023-07-12 05:00:50,1568,37,102,37,88,1672.0
2023-07-12 05:01:50,1969,36,162,40,88,2974.0
2023-07-12 05:02:50,1556,22,98,40,86,1105.0
2023-07-12 05:04:50,1897,66,116,40,86,1694.0
2023-07-12 05:05:50,2068,43,105,40,85,1952.0
2023-07-12 06:35:26,2233,69,207,33,74,4655.0
2023-07-12 06:36:26,1677,58,118,32,80,1444.0
2023-07-12 06:37:26,2504,86,101,31,82,2658.0
2023-07-12 06:38:26,2161,51,166,31,81,3561.0
2023-07-12 06:39:25,1652,75,160,31,85,2588.0
2023-07-12 06:40:25,1868,87,125,32,88,1677.0
2023-07-12 06:41:25,1388,64,126,31,88,1766.0
2023-07-12 06:42:25,1707,59,102,31,92,1213.0
2023-07-12 06:43:25,1973,68,104,30,93,1999.0
2023-07-12 06:44:25,1347,46,102,31,87,991.0
2023-07-12 06:45:25,1610,5,125,31,85,2183.0
2023-07-12 06:46:25,1139,39,102,32,86,891.0
2023-07-12 07:34:08,1780,61,121,36,79,1802.0
2023-07-12 07:35:08,1550,70,139,33,79,2049.0
2023-07-12 07:36:08,1794,82,102,33,80,1272.0
2023-07-12 07:37:08,1408,65,114,32,78,1363.0
2023-07-12 07:38:08,1670,77,99,32,81,1155.0
2023-07-12 07:39:08,654,22,97,32,80,594.0
2023-07-12 07:40:08,2302,53,142,32,83,2574.0
2023-07-12 07:41:08,1831,63,107,31,87,1324.0
2023-07-12 07:42:08,2212,52,162,30,89,3205.0
2023-07-12 07:43:08,1858,63,150,29,90,2466.0
2023-07-12 07:44:08,1545,53,125,31,88,2130.0
2023-07-12 07:45:08,1837,63,105,30,85,1913.0
2023-07-12 07:46:08,1945,49,107,30,82,2919.0
2023-07-12 07:47:08,1377,45,96,30,83,1041.0
2023-07-12 07:48:07,1633,38,102,31,81,1161.0
2023-07-12 07:49:07,1085,38,96,32,82,719.0
2023-07-12 07:50:07,936,42,102,32,84,891.0
2023-07-12 07:51:07,1546,71,133,31,86,1883.0
2023-07-12 07:52:07,1699,78,109,31,83,1319.0
2023-07-12 07:53:07,2121,73,107,30,84,1705.0
2023-07-12 07:54:07,1076,25,102,32,83,772.0
2023-07-12 08:07:55,1627,8,100,36,87,866.0
2023-07-12 22:08:20,1619,56,107,24,51,1474.0
2023-07-12 22:10:47,2233,102,97,23,63,1197.0
2023-07-12 22:12:47,2105,73,141,24,64,1791.0
2023-07-12 22:14:47,1151,56,97,24,70,1213.0
2023-07-12 22:15:47,2064,71,131,24,74,2044.0
2023-07-12 22:16:47,2152,74,96,24,74,1413.0
2023-07-12 22:17:47,2039,25,115,24,73,1733.0
2023-07-12 22:18:47,1977,45,99,25,74,2052.0
2023-07-12 22:19:47,1529,35,99,25,74,1063.0
2023-07-12 22:20:48,1337,28,96,25,74,861.0
2023-07-12 22:21:47,1136,29,97,25,75,1266.0
2023-07-12 22:22:47,906,12,97,27,76,627.0
2023-07-12 22:23:48,1621,38,99,27,78,1166.0
2023-07-12 22:24:47,1797,16,96,27,78,1383.0
2023-07-12 22:25:46,1406,48,99,27,78,988.0
2023-07-12 22:26:46,1376,48,102,27,77,1216.0
2023-07-12 22:27:46,1988,69,114,26,78,1588.0
2023-07-12 22:28:46,1603,55,98,27,78,1569.0
2023-07-12 22:29:46,1874,65,105,27,78,1374.0
2023-07-12 22:30:46,1809,59,111,26,79,1616.0
2023-07-12 22:31:46,1446,50,136,27,78,1988.0
2023-07-12 22:32:46,1879,8,111,29,81,1486.0
2023-07-12 22:34:46,2262,30,116,30,82,2727.0
2023-07-12 22:36:46,1110,6,104,34,80,786.0
2023-07-12 22:39:46,1669,22,105,40,78,2924.0
2023-07-12 22:40:46,1767,25,96,36,81,3658.0
2023-07-12 22:41:46,2006,24,136,39,81,4024.0
2023-07-12 22:42:45,928,16,97,38,81,674.0
2023-07-12 22:43:45,901,22,97,38,82,566.0
2023-07-12 22:44:45,1734,40,106,37,84,1336.0
2023-07-12 22:46:45,928,20,98,37,87,597.0
2023-07-12 22:48:45,901,3,97,41,89,563.0
2023-07-12 22:49:45,1163,2,98,43,91,719.0
2023-07-12 23:01:44,880,2,97,54,76,544.0
2023-07-12 23:02:44,890,4,97,53,75,586.0
2023-07-12 23:04:44,888,3,97,53,74,566.0
2023-07-12 23:05:44,892,5,97,52,73,574.0
2023-07-12 23:06:44,903,3,97,48,73,583.0
2023-07-12 23:09:44,1018,6,98,50,73,586.0
2023-07-12 23:10:44,1493,9,101,49,73,1519.0
2023-07-12 23:11:44,927,8,98,47,73,605.0
2023-07-12 23:12:44,882,5,98,48,72,647.0
2023-07-12 23:14:44,902,21,98,48,72,686.0
2023-07-12 23:15:44,912,9,98,48,73,727.0
2023-07-12 23:16:44,901,2,97,47,73,569.0
2023-07-12 23:17:43,889,12,98,47,73,563.0
2023-07-12 23:18:43,1079,15,97,47,73,680.0
2023-07-12 23:19:43,1465,13,102,47,73,1027.0
2023-07-12 23:21:43,1214,45,97,42,75,1255.0
2023-07-12 23:22:43,1631,56,122,39,75,1944.0
2023-07-12 23:23:43,2220,56,154,37,75,2741.0
2023-07-12 23:25:43,1504,52,98,36,76,1541.0
2023-07-12 23:26:43,1381,48,97,34,75,1436.0
2023-07-12 23:27:43,902,19,98,35,75,588.0
2023-07-12 23:28:43,1364,4,99,37,75,947.0
2023-07-13 02:49:24,2229,32,113,39,53,2288.0
2023-07-13 02:50:24,1310,45,99,36,62,888.0
2023-07-13 02:51:24,987,22,100,36,67,944.0
2023-07-13 02:52:24,1126,9,108,36,70,1713.0
2023-07-13 02:53:24,1816,42,103,36,74,1311.0
2023-07-13 02:54:24,1684,11,105,38,75,1227.0
2023-07-13 07:10:49,1041,34,111,33,59,1052.0
2023-07-13 07:12:49,1947,52,111,33,63,1480.0
2023-07-13 07:13:49,2500,29,209,32,69,4249.0
2023-07-13 07:14:49,1331,45,99,32,75,908.0
2023-07-13 07:15:49,1343,31,104,33,74,961.0
2023-07-13 07:16:49,1758,7,101,33,77,733.0
2023-07-13 07:17:49,1952,2,103,35,77,1469.0
2023-07-13 07:18:49,899,21,99,37,77,624.0
2023-07-13 07:19:49,2514,36,171,38,77,2169.0
2023-07-13 07:20:48,1427,49,116,37,79,1369.0
2023-07-13 07:21:48,1700,78,105,34,81,1263.0
2023-07-13 07:22:48,1079,37,100,32,81,769.0
2023-07-13 07:23:48,1077,23,98,33,83,927.0
2023-07-13 07:24:48,1541,53,99,34,82,1616.0
2023-07-13 07:25:48,890,51,99,32,79,655.0
2023-07-13 07:26:48,2064,47,120,30,82,2088.0
2023-07-13 07:27:48,2402,20,143,32,83,2555.0
2023-07-13 07:28:48,1894,65,127,30,85,2052.0
2023-07-13 07:29:48,1218,42,100,29,86,1224.0
2023-07-13 07:33:58,1208,19,98,37,83,977.0
2023-07-13 07:35:58,1329,46,98,39,83,938.0
2023-07-13 07:37:57,1417,49,101,35,80,1049.0
2023-07-13 07:38:57,983,34,98,34,79,652.0
2023-07-13 07:39:57,901,2,98,34,79,583.0
2023-07-13 07:41:57,2297,47,188,35,81,3847.0
2023-07-13 07:42:57,2063,18,116,35,83,3716.0
2023-07-13 07:43:57,1145,40,109,32,84,1319.0
2023-07-13 07:44:57,1362,47,123,31,85,1672.0
2023-07-13 07:45:57,1517,53,99,31,84,1102.0
2023-07-13 07:46:57,1029,35,99,30,85,699.0
2023-07-13 07:47:57,891,2,97,30,85,577.0
2023-07-13 07:48:57,1372,7,99,31,86,991.0
2023-07-13 07:49:57,1916,45,107,30,87,1413.0
