,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-01-01 00:00:00,2339,76,106,15,31,2394.0
2023-01-01 00:02:00,1342,18,102,15,40,1513.0
2023-01-01 02:09:40,1390,19,97,23,65,1080.0
2023-01-01 02:10:40,1979,45,137,25,76,2283.0
2023-01-01 02:11:40,2087,68,165,30,92,2777.0
2023-01-01 02:12:40,2284,74,194,32,89,3891.0
2023-01-01 02:13:40,1551,21,109,34,93,1322.0
2023-01-01 03:56:36,2341,54,96,21,60,1861.0
2023-01-01 03:57:36,2407,55,105,20,66,2980.0
2023-01-01 04:12:26,1374,18,99,24,73,924.0
2023-01-01 04:13:26,2038,27,111,25,81,1916.0
2023-01-01 04:14:26,1753,40,133,27,91,1686.0
2023-01-01 04:15:26,1984,64,104,31,92,1422.0
2023-01-01 04:16:26,2064,67,149,29,93,2297.0
2023-01-01 06:42:35,2442,33,154,26,69,1880.0
2023-01-01 08:39:52,2320,53,101,20,55,2847.0
2023-01-01 08:41:52,1623,11,96,21,57,1758.0
2023-01-01 09:44:35,2096,69,107,33,86,1694.0
2023-01-01 09:45:35,1813,59,141,29,87,2141.0
2023-01-01 09:46:35,1800,57,103,34,96,1672.0
2023-01-01 11:38:45,2032,66,104,13,56,1958.0
2023-01-01 11:39:45,1681,55,97,13,60,1902.0
2023-01-01 11:44:46,1863,25,112,16,68,1830.0
2023-01-01 13:25:57,2008,79,186,31,88,4133.0
2023-01-02 08:53:16,2188,71,195,44,74,4019.0
2023-01-02 08:54:16,1783,58,170,50,90,3266.0
2023-01-02 08:55:16,1444,47,127,47,90,1830.0
2023-01-02 08:56:16,2473,57,114,45,91,3230.0
2023-01-02 09:02:16,1801,58,98,14,84,1908.0
2023-01-02 09:03:16,2097,68,104,13,83,2230.0
2023-01-02 09:04:16,1803,59,106,13,82,1577.0
2023-01-02 09:05:16,1908,63,98,14,82,1713.0
2023-01-02 09:07:16,1925,63,169,17,86,2483.0
2023-01-02 09:08:16,2142,70,194,32,91,3408.0
2023-01-02 09:09:16,2147,70,110,32,87,1713.0
2023-01-02 09:10:16,2115,69,105,35,90,1808.0
2023-01-02 09:11:16,2350,54,116,29,93,3149.0
2023-01-02 09:12:16,2729,63,115,26,94,3644.0
2023-01-02 09:13:16,2274,52,133,29,91,2188.0
2023-01-02 09:14:16,1783,42,120,31,91,1677.0
2023-01-02 09:15:16,2102,49,125,26,94,2644.0
2023-01-02 09:16:16,1695,55,185,24,95,2819.0
2023-01-02 09:17:16,1853,60,178,26,93,3480.0
2023-01-02 09:23:16,1995,65,98,15,90,2405.0
2023-01-02 09:24:16,2408,56,118,16,92,3366.0
2023-01-02 09:25:16,2002,65,123,20,90,1663.0
2023-01-02 09:28:16,2106,49,149,25,94,3569.0
