,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-07 22:37:42,1276,22,98,23,37,1330.0
2023-07-07 22:37:55,981,13,99,20,38,596.0
2023-07-07 22:38:05,1638,22,100,24,39,1318.0
2023-07-07 22:38:15,1532,33,99,24,40,1217.0
2023-07-07 22:38:25,1827,25,107,26,41,2480.0
2023-07-07 22:38:35,1848,25,98,24,43,1478.0
2023-07-07 22:38:45,1623,34,102,24,44,1633.0
2023-07-07 22:38:55,1561,33,98,23,45,1122.0
2023-07-07 22:39:05,1571,33,98,23,46,1096.0
2023-07-07 22:39:15,962,24,99,21,47,569.0
2023-07-07 22:39:24,873,5,100,22,47,517.0
2023-07-07 22:39:34,887,3,100,24,47,504.0
2023-07-07 22:40:34,1571,12,101,28,49,1569.0
2023-07-07 22:40:44,1606,22,102,27,50,1789.0
2023-07-07 22:40:54,1584,33,102,25,52,1447.0
2023-07-07 22:41:04,1632,34,100,25,53,1151.0
2023-07-07 22:41:14,1264,27,99,25,54,1031.0
2023-07-07 22:41:24,1002,3,99,22,55,1316.0
2023-07-07 22:41:34,2161,29,104,26,55,1550.0
2023-07-07 22:41:44,1653,35,103,26,57,1535.0
2023-07-07 22:41:54,1883,40,100,25,58,1183.0
2023-07-07 22:42:04,1825,38,99,26,58,1777.0
2023-07-07 22:42:14,1287,26,100,25,59,1316.0
2023-07-07 22:42:44,937,7,100,25,59,494.0
2023-07-07 22:43:14,1008,4,101,28,60,536.0
2023-07-07 22:43:24,859,5,100,24,60,500.0
2023-07-07 22:43:54,969,4,101,27,61,524.0
2023-07-07 22:44:04,1016,7,100,24,62,1229.0
2023-07-07 22:44:14,1722,23,101,27,63,1241.0
2023-07-07 22:44:24,1581,33,104,27,64,1103.0
2023-07-07 22:44:34,1646,35,101,28,65,1637.0
2023-07-07 22:44:44,2061,44,101,27,65,1980.0
2023-07-07 22:44:54,1229,25,100,25,65,1157.0
2023-07-07 22:45:04,2002,42,99,27,66,1782.0
2023-07-07 22:45:14,1419,19,99,24,66,915.0
2023-07-07 22:45:24,1851,37,106,28,66,1456.0
2023-07-07 22:45:34,1678,50,101,26,68,1101.0
2023-07-07 22:45:44,1524,45,100,28,68,1652.0
2023-07-07 22:45:54,1383,40,99,25,68,907.0
2023-07-07 22:46:04,1507,45,103,28,69,1091.0
2023-07-07 22:46:14,1439,42,100,26,69,872.0
2023-07-07 22:46:24,904,20,100,23,69,521.0
2023-07-07 22:46:34,1519,32,111,27,70,1779.0
2023-07-07 22:46:44,1746,36,101,26,71,1098.0
2023-07-07 22:46:54,1728,36,103,27,72,1246.0
2023-07-07 22:47:04,1893,40,104,28,72,1379.0
2023-07-07 22:47:14,1926,40,102,27,72,1308.0
2023-07-07 22:47:24,2028,43,102,28,71,1514.0
2023-07-07 22:47:34,1943,41,103,27,70,1265.0
2023-07-07 22:47:44,1031,21,101,27,70,577.0
2023-07-07 22:47:54,898,10,101,24,70,476.0
2023-07-07 22:48:04,2231,30,111,28,70,1797.0
2023-07-07 22:48:14,2528,34,106,28,71,1792.0
2023-07-07 22:48:24,860,10,100,21,71,468.0
2023-07-07 22:48:34,2021,16,104,28,72,1891.0
2023-07-07 22:48:44,1834,39,112,28,71,1738.0
2023-07-07 22:48:54,1602,47,100,26,71,1026.0
2023-07-07 22:49:04,1559,46,102,28,71,1497.0
2023-07-07 22:49:14,1265,37,102,27,70,1340.0
2023-07-07 22:49:24,1369,29,102,28,70,1011.0
2023-07-07 22:49:34,1500,31,101,27,70,968.0
2023-07-07 22:49:44,1540,31,111,30,70,1084.0
2023-07-07 22:49:54,1314,27,102,28,70,1381.0
2023-07-07 22:50:04,856,8,100,24,70,461.0
2023-07-07 22:50:14,947,9,101,28,71,485.0
2023-07-07 22:50:24,861,14,100,26,71,446.0
2023-07-07 22:50:34,1842,15,103,31,70,951.0
2023-07-07 22:50:44,900,7,101,27,70,497.0
2023-07-08 00:04:20,1494,9,103,34,64,1579.0
2023-07-08 00:04:30,1836,14,101,39,65,1285.0
2023-07-08 00:04:40,858,3,100,34,66,459.0
2023-07-08 00:04:50,891,12,100,34,66,502.0
2023-07-08 00:05:00,846,5,102,37,67,487.0
2023-07-08 02:34:18,1142,16,100,39,56,1231.0
2023-07-08 02:34:28,1560,21,101,41,58,1265.0
2023-07-08 02:34:37,1369,18,100,40,58,1174.0
