,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-02-22 22:39:52,883,25,98,26,41,594.0
2023-02-22 22:41:09,2173,64,98,25,50,1894.0
2023-02-22 22:42:09,2094,61,99,27,63,1605.0
2023-02-22 22:43:09,1871,55,98,29,67,1327.0
2023-02-22 22:44:09,876,9,100,29,72,1369.0
2023-02-22 22:46:09,956,27,99,30,80,811.0
2023-02-23 00:58:10,1599,28,100,39,96,1527.0
2023-02-23 00:59:01,1029,17,102,43,93,769.0
2023-02-23 02:26:02,1708,48,130,38,94,2652.0
2023-02-23 02:27:28,1187,34,101,40,93,1199.0
2023-02-23 02:28:28,1647,29,103,40,98,1836.0
2023-02-23 02:29:28,823,7,100,44,94,708.0
2023-02-23 06:40:43,1621,28,98,50,86,1197.0
2023-02-23 06:43:08,1540,45,100,46,97,1244.0
2023-02-23 06:44:08,1932,56,109,43,94,2674.0
2023-02-23 06:45:08,1710,50,98,42,92,1249.0
2023-02-23 06:46:08,776,49,102,41,96,1683.0
2023-02-23 06:47:08,2699,47,189,42,93,7124.0
2023-02-23 06:48:08,1932,56,110,43,94,2472.0
2023-02-23 06:49:08,2088,34,108,48,95,2491.0
2023-02-23 06:50:08,1668,30,128,44,94,2388.0
2023-02-24 09:23:25,2311,67,101,32,92,1838.0
2023-02-24 09:25:05,2212,40,145,39,95,7113.0
2023-02-24 09:58:31,1267,36,101,34,97,1780.0
2023-02-24 09:59:56,847,28,101,35,95,1169.0
2023-02-24 14:14:38,1987,59,120,24,72,2899.0
2023-02-24 14:15:38,902,5,106,26,79,1894.0
2023-02-24 22:45:34,1430,61,99,25,51,1963.0
2023-02-24 22:46:50,1293,55,100,26,60,1808.0
2023-02-24 22:47:50,1708,73,99,29,71,1177.0
2023-02-24 22:49:50,750,15,99,30,79,505.0
2023-02-24 22:50:50,1040,42,102,28,84,1888.0
2023-02-24 22:51:50,1483,21,102,29,85,1561.0
2023-02-24 22:52:50,1513,43,101,32,88,2094.0
2023-02-24 22:53:50,1265,37,101,29,89,1694.0
2023-02-24 22:55:50,1606,28,99,32,91,1055.0
2023-02-24 22:56:50,804,9,101,32,93,1441.0
2023-02-24 22:57:50,1295,38,106,30,95,2286.0
2023-02-24 22:58:50,1391,25,104,30,96,1519.0
2023-02-25 02:42:30,1738,51,100,38,82,1666.0
2023-02-25 02:44:53,1988,58,102,36,87,2652.0
2023-02-25 02:45:53,831,6,100,40,90,591.0
2023-02-27 22:47:01,1923,56,97,26,54,1374.0
2023-02-27 22:48:20,2248,39,98,25,59,1899.0
2023-02-27 22:49:20,1239,21,98,25,68,858.0
2023-02-27 22:50:20,1103,19,99,26,72,944.0
2023-02-27 22:51:20,807,14,98,26,79,536.0
2023-02-27 23:50:18,1785,52,110,36,86,1311.0
2023-02-27 23:51:41,1494,44,115,32,89,1241.0
2023-02-27 23:52:41,1301,39,107,32,91,1658.0
2023-02-27 23:53:41,1381,40,104,32,94,1819.0
2023-02-27 23:54:41,1311,38,102,30,97,1399.0
2023-02-28 03:27:09,1628,36,130,41,95,1841.0
2023-02-28 03:28:57,1673,48,101,44,93,1766.0
2023-02-28 03:29:57,823,18,99,45,94,611.0
2023-02-28 03:30:57,2008,36,102,49,95,2255.0
2023-02-28 03:31:57,1648,2,104,49,96,2230.0
2023-02-28 06:30:00,1483,80,116,42,99,1641.0
2023-02-28 06:32:00,1466,44,142,47,92,2580.0
2023-02-28 06:33:00,1138,48,103,38,94,652.0
2023-02-28 06:34:00,1985,59,122,46,94,3830.0
2023-02-28 06:35:00,1881,33,103,48,96,2330.0
2023-02-28 06:36:00,1730,24,134,56,94,4602.0
2023-02-28 06:37:00,1156,34,105,45,95,1738.0
2023-02-28 06:41:00,1585,45,102,49,97,1880.0
2023-02-28 07:59:38,1263,36,100,47,89,1727.0
2023-02-28 08:02:00,908,25,98,41,98,905.0
2023-02-28 08:04:00,2026,35,103,46,98,2530.0
2023-02-28 08:17:49,2167,38,131,43,94,2105.0
2023-02-28 08:56:58,940,27,99,43,94,744.0
2023-02-28 08:57:58,1280,37,99,41,97,1036.0
2023-02-28 08:58:58,1963,58,104,43,96,2205.0
2023-02-28 08:59:58,2655,48,200,38,93,8149.0
2023-02-28 09:00:58,971,29,101,43,93,1363.0
2023-02-28 09:01:58,1374,59,99,42,95,1388.0
2023-02-28 09:02:58,1322,39,99,37,97,1627.0
2023-02-28 09:04:58,747,23,99,40,96,599.0
2023-02-28 09:12:59,1860,8,117,59,96,2161.0
2023-02-28 09:14:59,860,8,99,55,96,830.0
2023-02-28 09:15:59,1444,32,114,45,90,3388.0
2023-02-28 10:36:12,1478,44,100,36,77,1061.0
2023-02-28 10:37:12,1772,77,129,32,80,4427.0
2023-02-28 10:38:12,1550,67,105,31,90,1877.0
2023-02-28 10:39:12,1516,65,128,32,97,2361.0
2023-02-28 10:40:12,1544,66,101,30,95,1811.0
2023-02-28 10:41:12,1523,66,100,29,92,2033.0
2023-02-28 10:42:12,1732,74,117,27,100,2322.0
2023-02-28 10:43:12,1621,70,100,29,97,1466.0
2023-02-28 10:44:12,1516,65,123,28,95,2516.0
2023-02-28 10:45:12,2079,37,170,30,93,3722.0
2023-02-28 10:46:12,2044,60,98,29,92,1552.0
2023-02-28 10:47:12,1637,48,99,29,92,1380.0
2023-02-28 14:10:32,1837,52,97,31,53,1194.0
2023-02-28 14:11:32,1724,50,99,25,58,1791.0
2023-02-28 14:12:32,1246,59,99,26,71,1761.0
2023-02-28 14:13:32,1791,77,101,28,77,2413.0
2023-02-28 14:14:32,1445,62,100,24,82,1966.0
2023-02-28 14:15:32,1768,76,105,25,89,1988.0
2023-02-28 14:16:32,1625,69,102,25,95,2144.0
2023-02-28 14:17:32,1636,70,98,26,96,1336.0
2023-02-28 14:18:32,1455,62,100,24,91,1974.0
2023-02-28 14:19:32,1611,69,98,26,94,1052.0
2023-02-28 14:20:32,1360,58,100,25,96,1183.0
2023-02-28 14:21:32,1366,59,104,24,91,1830.0
2023-02-28 14:22:32,1381,29,105,27,93,2299.0
2023-02-28 22:38:44,1907,56,97,27,66,1341.0
2023-02-28 22:39:44,2007,114,174,30,78,3838.0
2023-02-28 22:40:44,2010,115,154,29,98,3263.0
2023-02-28 22:41:44,1937,111,104,30,94,2616.0
2023-02-28 22:42:44,1645,94,113,29,96,1502.0
2023-02-28 22:43:44,2011,115,184,33,96,4080.0
2023-02-28 22:44:44,2002,114,150,30,98,3272.0
2023-02-28 22:45:44,1663,95,104,30,96,2272.0
2023-02-28 22:46:44,1995,114,103,30,94,1791.0
2023-02-28 22:47:44,1884,107,103,30,92,2497.0
2023-02-28 22:48:44,2013,115,141,32,94,2963.0
2023-02-28 22:49:44,1951,111,100,32,94,1355.0
2023-02-28 22:50:44,2038,116,118,30,96,2880.0
2023-02-28 22:51:44,2042,116,99,31,95,1405.0
2023-02-28 22:52:44,1998,114,100,31,94,1730.0
2023-02-28 22:53:44,2037,116,106,31,99,2261.0
2023-02-28 23:00:30,1515,28,114,34,94,1716.0
2023-02-28 23:01:53,1424,42,101,35,97,1299.0
