,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-01-03 04:25:08,1623,49,126,23,74,2702.0
2023-01-03 04:26:04,1308,19,102,25,78,333.0
2023-01-03 23:06:38,1855,104,108,23,96,1302.0
2023-01-03 23:17:24,2048,119,169,24,96,4313.0
2023-01-03 23:19:15,1779,99,169,23,97,3994.0
2023-01-03 23:20:14,1949,109,130,20,96,3786.0
2023-01-03 23:21:15,2016,114,129,22,94,4155.0
2023-01-03 23:23:15,2108,117,129,24,87,1127.0
2023-01-03 23:24:15,2028,113,100,22,95,2624.0
2023-01-03 23:26:14,2024,114,174,21,97,1169.0
2023-01-03 23:27:14,1981,111,209,28,88,4583.0
2023-01-03 23:28:14,1950,108,103,25,86,2194.0
2023-01-03 23:29:14,1971,109,135,23,95,4424.0
2023-01-03 23:30:15,1985,110,136,24,91,930.0
2023-01-03 23:31:15,2027,113,96,21,95,944.0
2023-01-03 23:32:15,1757,96,96,19,93,2255.0
2023-01-03 23:33:14,2018,112,113,18,93,1124.0
2023-01-03 23:35:14,2003,112,144,18,94,1774.0
2023-01-03 23:36:14,2014,112,120,18,96,3405.0
2023-01-03 23:37:14,2005,112,120,18,92,3638.0
2023-01-03 23:38:15,2114,118,124,18,92,2899.0
2023-01-03 23:39:15,2095,117,100,19,94,1080.0
2023-01-03 23:41:15,1756,99,147,16,94,644.0
2023-01-03 23:42:14,2011,112,102,19,96,916.0
2023-01-03 23:43:14,1826,102,102,19,97,827.0
2023-01-03 23:44:16,2152,92,106,19,98,2855.0
2023-01-03 23:45:14,1715,95,106,19,98,924.0
2023-01-03 23:46:14,2223,39,104,21,95,2513.0
2023-01-03 23:47:14,2086,59,104,19,95,2633.0
2023-01-03 23:48:14,1914,21,133,23,91,847.0
2023-01-03 23:49:14,745,11,100,27,93,966.0
2023-01-04 01:04:43,891,8,101,50,93,933.0
2023-01-04 01:05:43,1979,24,109,42,97,991.0
2023-01-04 01:06:43,2708,27,129,32,92,2433.0
2023-01-04 01:07:43,1327,39,100,36,92,1713.0
2023-01-04 01:08:43,1526,43,102,29,98,1841.0
2023-01-04 07:47:28,1849,30,119,26,75,1947.0
2023-01-04 07:57:46,1439,47,103,28,98,633.0
2023-01-04 07:58:45,1663,48,102,24,98,2363.0
2023-01-04 07:59:45,1816,70,100,26,97,905.0
2023-01-04 08:00:45,1823,6,122,29,94,1799.0
2023-01-04 08:09:50,1842,103,100,22,91,652.0
2023-01-04 08:10:49,2001,114,157,22,96,1527.0
2023-01-04 08:11:56,1628,103,100,22,96,2263.0
2023-01-04 08:12:50,2081,116,112,23,94,1655.0
