,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-01-01 00:48:59,1143,21,99,15,20,1266.0
2023-01-01 00:49:09,1858,53,107,15,18,1524.0
2023-01-01 00:49:19,1994,57,97,16,26,1538.0
2023-01-01 00:49:29,1587,67,98,16,29,1174.0
2023-01-01 00:49:39,1651,69,103,16,27,2083.0
2023-01-01 00:49:49,1430,60,99,16,26,2030.0
2023-01-01 00:49:59,1158,48,99,17,26,1294.0
2023-01-01 00:50:09,1160,49,99,16,27,911.0
2023-01-01 00:50:19,1287,54,98,17,28,1786.0
2023-01-01 00:50:29,1341,57,98,17,30,1208.0
2023-01-01 00:50:39,1412,59,98,17,32,1152.0
2023-01-01 00:50:49,1315,55,99,17,34,1822.0
2023-01-01 00:50:59,1259,53,98,17,36,1669.0
2023-01-01 00:51:09,1207,50,99,17,37,980.0
2023-01-01 00:51:19,1276,54,104,18,38,1811.0
2023-01-01 01:06:33,1410,27,99,20,79,1055.0
2023-01-01 01:06:45,2100,37,96,21,79,4072.0
2023-01-01 01:06:55,1429,41,101,21,80,1913.0
2023-01-01 01:07:05,1218,35,101,21,82,1597.0
2023-01-01 01:07:15,1648,47,103,21,80,2219.0
2023-01-01 01:07:25,753,12,100,21,83,524.0
2023-01-01 01:07:35,1162,11,101,22,80,1099.0
2023-01-01 01:07:45,2086,37,109,21,78,2302.0
2023-01-01 01:07:55,1395,40,100,22,80,933.0
2023-01-01 01:08:05,1076,31,100,21,80,847.0
2023-01-01 01:08:25,2487,25,121,20,80,2544.0
2023-01-01 01:08:35,1720,50,100,21,82,1127.0
2023-01-01 01:08:45,1699,49,99,21,83,1183.0
2023-01-01 01:08:55,1738,50,101,21,83,1377.0
2023-01-01 01:09:05,1682,48,103,20,84,2258.0
2023-01-01 01:09:15,1935,33,100,20,83,2086.0
2023-01-01 01:09:25,1553,44,99,21,84,1033.0
2023-01-01 01:09:35,1643,27,102,20,84,2097.0
2023-01-01 01:09:45,1731,31,109,20,84,2355.0
2023-01-01 01:09:55,1635,30,117,22,85,3808.0
2023-01-01 01:10:05,1928,34,129,22,86,3333.0
2023-01-01 01:10:15,1354,39,100,21,87,899.0
2023-01-01 01:10:25,798,29,102,21,87,602.0
2023-01-01 01:10:35,1980,18,100,20,87,2322.0
2023-01-01 01:10:45,1673,29,100,21,87,1113.0
2023-01-01 01:10:55,1278,23,119,21,87,2536.0
2023-01-01 01:11:05,1481,24,102,20,88,1772.0
2023-01-01 01:11:15,1242,21,102,21,88,1513.0
2023-01-01 01:11:25,749,14,101,21,88,527.0
2023-01-01 01:11:35,1085,10,101,21,88,1280.0
2023-01-01 01:11:45,1911,21,102,21,88,1994.0
2023-01-01 01:11:55,745,4,100,22,88,508.0
2023-01-01 01:19:07,1463,42,100,24,97,1316.0
2023-01-01 01:19:17,1559,45,100,23,98,1066.0
2023-01-01 01:19:27,1194,21,100,23,98,1786.0
2023-01-01 01:19:37,1486,25,99,22,97,1986.0
2023-01-01 01:19:57,887,7,101,23,91,661.0
2023-01-01 01:20:07,970,17,101,23,92,688.0
2023-01-01 01:20:17,1402,24,100,24,94,930.0
2023-01-01 01:20:27,972,7,102,23,94,777.0
2023-01-01 01:37:36,1993,57,101,25,98,1472.0
2023-01-01 01:37:47,1792,51,104,23,98,2263.0
2023-01-01 01:37:55,1879,55,100,24,92,1324.0
2023-01-01 01:38:05,1695,48,100,24,92,2172.0
2023-01-01 01:38:25,1721,49,103,23,96,2308.0
2023-01-01 01:39:05,1960,35,110,26,92,2602.0
2023-01-01 01:39:15,1646,47,100,25,92,1341.0
2023-01-01 01:39:25,1699,49,100,26,95,1166.0
2023-01-01 01:40:07,2086,60,101,24,93,1533.0
2023-01-01 01:40:17,2130,61,106,23,96,2099.0
2023-01-01 01:40:26,1896,55,103,23,98,1558.0
2023-01-01 01:40:36,1146,32,102,23,96,1086.0
2023-01-01 01:40:46,1876,19,181,24,92,5361.0
2023-01-01 01:40:56,2267,66,203,27,95,3663.0
2023-01-01 01:41:06,1608,68,100,26,98,1036.0
2023-01-01 01:41:16,1571,66,110,25,95,2538.0
2023-01-01 01:41:26,1691,71,103,24,92,1374.0
2023-01-01 01:41:36,1699,72,109,23,93,1813.0
2023-01-01 01:41:46,1903,80,103,22,96,1466.0
2023-01-01 01:41:56,1810,76,108,22,97,2113.0
2023-01-01 01:42:06,1481,62,103,22,93,1936.0
2023-01-01 01:42:16,2193,38,114,22,91,2427.0
2023-01-01 01:42:26,1598,46,102,23,95,2138.0
2023-01-01 01:42:36,755,10,100,23,96,494.0
2023-01-01 01:42:46,2006,19,100,23,97,2108.0
2023-01-01 01:42:56,1399,7,102,24,97,1016.0
2023-01-01 01:43:06,764,4,101,24,95,544.0
2023-01-01 01:43:26,1167,3,103,25,92,1063.0
2023-01-01 03:10:30,1626,47,112,31,76,3358.0
2023-01-01 03:10:40,1394,59,103,31,72,2224.0
2023-01-01 03:10:50,1443,61,100,30,75,1702.0
2023-01-01 03:11:00,1537,65,99,29,74,2058.0
2023-01-01 03:11:10,1358,57,102,28,73,1513.0
2023-01-01 03:11:20,1464,62,101,28,74,1316.0
2023-01-01 03:11:30,1501,63,100,28,75,1305.0
2023-01-01 03:11:40,1511,64,99,28,76,955.0
2023-01-01 03:11:50,1609,68,135,27,77,3616.0
2023-01-01 03:12:00,1332,54,101,27,79,1533.0
2023-01-01 03:12:10,1965,34,107,25,82,2566.0
2023-01-01 03:12:20,1690,49,104,26,89,2880.0
2023-01-01 03:12:30,2135,61,114,27,86,2663.0
2023-01-01 03:12:40,1669,71,119,28,88,3199.0
2023-01-01 03:12:50,1688,71,100,27,90,1111.0
2023-01-01 03:13:00,1714,73,179,27,91,4311.0
2023-01-01 03:13:10,2073,87,106,26,94,1663.0
2023-01-01 03:13:20,2034,86,111,26,96,2102.0
2023-01-01 03:51:32,2220,94,105,24,99,2061.0
2023-01-01 03:51:42,2268,95,107,24,94,2249.0
2023-01-01 03:51:52,2135,90,105,24,90,2036.0
2023-01-01 03:52:02,2072,87,103,24,93,1777.0
2023-01-01 03:52:12,1984,83,105,24,96,1944.0
2023-01-01 03:52:22,1978,83,108,24,98,2116.0
2023-01-01 04:03:41,761,33,102,27,98,952.0
2023-01-01 04:03:51,1935,34,100,26,93,1424.0
2023-01-01 08:01:54,1533,44,99,22,63,1016.0
2023-01-01 08:02:04,1495,43,100,22,64,1016.0
2023-01-01 08:02:13,1465,42,98,22,65,1033.0
2023-01-01 08:02:23,1461,42,99,21,67,1336.0
2023-01-01 08:02:33,1545,44,99,21,67,2005.0
2023-01-01 08:02:42,1324,38,98,21,68,902.0
2023-01-01 08:02:51,1756,31,98,21,69,1263.0
2023-01-01 08:03:04,2202,38,103,20,69,1977.0
