,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-07 23:23:02,1136,24,97,32,53,755.0
2023-07-07 23:24:02,1690,22,110,37,62,1091.0
2023-07-07 23:25:02,1718,39,99,40,70,1230.0
2023-07-07 23:38:14,1869,43,102,37,75,1486.0
2023-07-07 23:39:14,1274,8,97,37,76,738.0
2023-07-07 23:41:14,838,11,97,39,79,624.0
2023-07-07 23:42:14,923,3,97,39,81,641.0
2023-07-07 23:44:14,1741,40,100,40,88,1255.0
2023-07-07 23:45:14,2068,49,113,40,90,2824.0
2023-07-07 23:47:14,1592,36,106,40,94,1811.0
2023-07-07 23:48:14,1463,5,105,41,92,1122.0
2023-07-07 23:49:14,1097,16,102,44,92,1099.0
2023-07-07 23:50:14,1226,29,106,44,93,1252.0
2023-07-08 01:22:07,1132,2,97,45,76,644.0
2023-07-08 01:24:07,2978,41,173,50,87,6111.0
2023-07-08 01:25:07,1611,35,107,50,93,2074.0
2023-07-08 01:26:07,875,2,98,50,94,624.0
2023-07-08 02:25:16,2365,55,149,44,88,2336.0
2023-07-08 02:26:16,1882,44,105,48,93,1419.0
2023-07-08 02:28:16,1698,38,108,46,94,1936.0
2023-07-08 02:29:16,1610,19,100,48,94,638.0
2023-07-08 02:45:13,864,9,100,57,93,919.0
2023-07-08 02:47:13,3113,42,135,62,93,5016.0
2023-07-08 02:49:13,967,12,99,62,92,924.0
2023-07-08 02:50:13,2094,48,126,61,94,2202.0
2023-07-08 02:51:13,831,4,98,54,94,613.0
2023-07-08 02:54:13,2325,55,124,61,93,3291.0
2023-07-08 02:56:13,1454,19,105,56,91,1833.0
2023-07-08 02:57:13,1247,28,104,62,95,1197.0
2023-07-08 02:58:13,1454,34,122,54,94,1569.0
2023-07-08 02:59:13,1958,45,108,50,92,1455.0
2023-07-08 03:00:13,1199,8,104,49,89,988.0
2023-07-08 03:07:15,2403,55,133,62,93,3366.0
2023-07-08 03:08:15,1754,24,120,62,91,2533.0
2023-07-08 03:10:15,2423,57,174,65,92,4727.0
2023-07-08 03:11:15,1867,62,101,53,94,2166.0
2023-07-08 03:12:15,2435,55,129,49,93,2391.0
2023-07-08 03:13:15,2094,68,105,48,94,1499.0
2023-07-08 03:14:15,2740,63,121,47,93,2247.0
2023-07-08 03:15:15,1470,10,101,49,93,1074.0
2023-07-08 03:17:15,1769,58,96,54,92,1902.0
2023-07-08 03:18:15,827,6,98,54,94,758.0
2023-07-08 03:19:15,874,6,100,56,91,999.0
2023-07-08 03:24:15,1729,24,120,65,90,1977.0
2023-07-08 03:45:46,3130,43,139,65,93,5880.0
2023-07-08 03:46:46,862,2,98,59,91,924.0
2023-07-08 03:47:46,2173,28,127,61,91,3102.0
2023-07-08 03:48:46,1096,9,109,63,93,1647.0
2023-07-08 03:49:46,2762,20,147,64,93,3811.0
2023-07-08 03:50:46,982,22,99,63,94,997.0
2023-07-08 03:53:46,1997,46,114,60,94,2208.0
2023-07-08 03:57:46,1920,26,134,62,94,2669.0
2023-07-08 03:58:46,1624,38,151,66,96,2763.0
2023-07-08 03:59:46,1079,7,100,67,89,1038.0
2023-07-08 04:06:53,2136,28,117,65,90,2549.0
2023-07-08 04:07:53,1508,50,105,65,95,1749.0
2023-07-08 04:09:53,852,5,99,62,92,905.0
2023-07-08 04:11:37,2667,35,124,59,94,3491.0
2023-07-08 04:12:37,903,6,100,60,91,1174.0
2023-07-08 04:13:37,1848,41,112,62,94,2383.0
2023-07-08 04:14:37,1080,24,100,59,93,969.0
2023-07-08 04:15:37,1607,36,105,55,92,1194.0
2023-07-08 04:16:37,1493,37,102,58,94,997.0
2023-07-08 04:22:49,1902,44,110,68,92,2341.0
2023-07-08 04:23:49,1673,38,111,63,93,1852.0
2023-07-08 04:24:49,1407,20,106,57,91,1386.0
2023-07-08 04:25:49,2595,38,136,59,95,4061.0
2023-07-08 04:31:37,2376,27,155,68,90,3855.0
2023-07-08 04:32:37,2072,48,159,70,95,3277.0
2023-07-08 04:33:37,856,5,100,57,93,983.0
2023-07-08 04:34:37,1165,18,110,60,93,2049.0
2023-07-08 04:35:37,2265,30,153,64,93,3422.0
2023-07-08 04:36:37,2006,47,145,58,91,3272.0
2023-07-08 04:38:37,2555,60,205,43,93,5702.0
2023-07-08 04:39:37,1957,90,146,46,94,3263.0
2023-07-08 04:40:37,2275,104,149,42,93,3722.0
2023-07-08 04:41:37,2326,107,131,45,95,3183.0
2023-07-08 04:42:37,2154,99,112,46,97,2294.0
2023-07-08 04:45:37,2174,101,115,43,94,2511.0
2023-07-08 04:46:37,2367,109,131,50,98,2949.0
2023-07-08 04:47:37,2441,113,115,45,97,3119.0
2023-07-08 04:48:37,2402,111,98,43,95,2586.0
2023-07-08 04:49:37,2470,113,98,41,91,2805.0
2023-07-08 04:50:37,2537,117,158,43,92,3736.0
2023-07-08 04:52:37,2418,111,144,45,96,3622.0
2023-07-08 04:53:37,2577,119,180,55,98,3911.0
2023-07-08 04:54:37,2418,112,189,51,97,3558.0
2023-07-08 04:55:37,2306,107,97,44,93,2591.0
2023-07-08 04:56:37,2335,108,108,38,90,1688.0
2023-07-08 04:59:37,2219,102,143,38,90,2299.0
2023-07-08 05:00:37,2277,105,112,38,92,1747.0
2023-07-08 05:01:37,2207,102,180,44,94,3769.0
2023-07-08 05:02:37,2379,110,150,47,94,2541.0
2023-07-08 05:03:37,2560,118,158,40,93,3833.0
2023-07-08 05:04:37,2431,112,141,37,90,2341.0
2023-07-08 05:05:37,2446,113,151,36,95,2636.0
2023-07-08 05:06:37,2245,103,116,36,90,3124.0
2023-07-08 05:07:37,2455,114,130,40,92,2197.0
