,rpm,obdSpeed,mapIntake,intakeTemp,coolantTemp,MAFairFlowRate
2023-07-08 00:44:20,1166,28,97,40,89,625.0
2023-07-08 02:28:34,1341,24,96,43,91,804.0
2023-07-08 04:02:27,1361,54,96,45,91,821.0
2023-07-08 04:04:27,2215,35,98,48,93,2071.0
2023-07-08 04:05:27,1842,50,98,49,93,1339.0
2023-07-08 04:06:27,3041,90,99,51,93,3131.0
2023-07-08 04:16:27,2512,96,98,50,94,2898.0
2023-07-08 04:17:27,2761,110,96,51,91,2265.0
2023-07-08 04:18:27,2430,103,96,50,94,1910.0
2023-07-08 04:23:27,1905,89,96,50,94,1054.0
2023-07-08 04:26:27,2221,95,97,51,95,1643.0
2023-07-08 04:27:27,2329,93,96,53,94,1832.0
2023-07-08 04:31:27,1119,37,97,50,93,685.0
2023-07-08 10:47:30,2065,83,97,31,89,1481.0
2023-07-08 10:51:30,1958,96,96,38,93,1415.0
2023-07-08 10:53:30,2186,90,96,40,94,1750.0
2023-07-08 10:54:30,2820,98,96,43,95,2759.0
2023-07-08 10:58:30,2705,101,97,43,94,2270.0
2023-07-08 11:04:30,2098,79,97,49,93,1735.0
2023-07-08 11:13:29,1188,60,97,41,95,820.0
2023-07-08 11:15:29,2356,39,96,41,93,1242.0
2023-07-08 11:22:29,1169,51,96,43,94,531.0
2023-07-08 22:57:22,2230,53,98,37,84,2035.0
2023-07-08 22:58:22,2255,56,98,37,87,2075.0
2023-07-08 23:02:22,2302,101,96,41,93,1765.0
2023-07-08 23:04:22,2888,93,100,43,95,3228.0
2023-07-08 23:05:22,2348,99,96,45,94,1771.0
2023-07-08 23:09:22,2761,100,97,45,95,2218.0
2023-07-08 23:14:22,2115,101,96,46,94,1387.0
2023-07-08 23:17:22,2465,110,96,46,94,1795.0
2023-07-08 23:23:22,1198,28,98,45,93,1318.0
2023-07-09 05:17:01,2527,113,96,48,94,2045.0
2023-07-09 05:23:01,2773,94,98,50,92,2637.0
2023-07-09 05:34:01,2871,104,96,50,94,2864.0
2023-07-09 05:36:01,2076,55,97,50,94,1076.0
2023-07-09 05:37:01,2358,42,98,51,94,1953.0
2023-07-09 05:39:01,1304,35,100,53,93,1359.0
2023-07-10 22:51:15,2026,33,97,31,88,1537.0
2023-07-10 22:55:15,3148,114,98,40,93,3371.0
2023-07-10 23:11:15,3213,107,97,41,93,3239.0
2023-07-10 23:12:15,2983,109,98,43,95,2917.0
2023-07-10 23:13:15,1695,54,96,45,93,1190.0
2023-07-11 04:58:38,2923,105,97,48,94,3065.0
2023-07-11 05:02:38,2490,108,96,46,95,2029.0
2023-07-11 05:11:38,2179,58,96,49,93,2378.0
2023-07-11 05:12:38,2291,48,99,48,94,1795.0
2023-07-11 22:10:16,2631,14,98,25,61,2528.0
2023-07-11 22:12:16,2385,40,98,26,70,2246.0
